trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,BasicSeat
00015,60000,71801,OUIGO,OUIGO,2025-01-05 17:17:00,2025-01-05 19:54:00,0 days 02:37:00,00015_05-01-2025-17.17,48.72
00009,60000,71801,IRYO,IRYO,2025-01-05 17:22:00,2025-01-05 20:14:00,0 days 02:52:00,00009_05-01-2025-17.22,72.19
00018,60000,71801,AVLO,AVLO,2025-01-05 17:27:00,2025-01-05 20:46:00,0 days 03:19:00,00018_05-01-2025-17.27,56.8
00004,60000,71801,AVE,AVE,2025-01-05 17:57:00,2025-01-05 20:34:00,0 days 02:37:00,00004_05-01-2025-17.57,77.77
00016,60000,71801,AVE,AVE,2025-01-05 18:27:00,2025-01-05 21:24:00,0 days 02:57:00,00016_05-01-2025-18.27,110.04
00002,60000,71801,IRYO,IRYO,2025-01-05 18:32:00,2025-01-05 21:09:00,0 days 02:37:00,00002_05-01-2025-18.32,96.02
00004,60000,71801,AVE,AVE,2025-01-05 18:57:00,2025-01-05 21:34:00,0 days 02:37:00,00004_05-01-2025-18.57,106.95
00009,60000,71801,IRYO,IRYO,2025-01-05 19:29:00,2025-01-05 22:21:00,0 days 02:52:00,00009_05-01-2025-19.29,106.97
00019,60000,71801,AVLO,AVLO,2025-01-05 19:34:00,2025-01-05 22:55:00,0 days 03:21:00,00019_05-01-2025-19.34,91.22
00004,60000,71801,AVE,AVE,2025-01-05 20:05:00,2025-01-05 22:42:00,0 days 02:37:00,00004_05-01-2025-20.05,73.69
00009,60000,71801,IRYO,IRYO,2025-01-05 20:22:00,2025-01-05 23:14:00,0 days 02:52:00,00009_05-01-2025-20.22,81.03
00020,60000,71801,AVE,AVE,2025-01-05 20:27:00,2025-01-05 23:48:00,0 days 03:21:00,00020_05-01-2025-20.27,94.6
00005,60000,71801,OUIGO,OUIGO,2025-01-05 21:02:00,2025-01-05 23:54:00,0 days 02:52:00,00005_05-01-2025-21.02,78.29
00007,60000,71801,AVE,AVE,2025-01-05 21:07:00,2025-01-05 23:59:00,0 days 02:52:00,00007_05-01-2025-21.07,123.06
00001,60000,71801,AVLO,AVLO,2025-01-06 06:12:00,2025-01-06 08:49:00,0 days 02:37:00,00001_06-01-2025-06.12,27.55
00002,60000,71801,IRYO,IRYO,2025-01-06 06:22:00,2025-01-06 08:59:00,0 days 02:37:00,00002_06-01-2025-06.22,36.3
00003,60000,71801,AVE,AVE,2025-01-06 06:27:00,2025-01-06 09:25:00,0 days 02:58:00,00003_06-01-2025-06.27,45.97
00004,60000,71801,AVE,AVE,2025-01-06 06:57:00,2025-01-06 09:34:00,0 days 02:37:00,00004_06-01-2025-06.57,43.31
00005,60000,71801,OUIGO,OUIGO,2025-01-06 07:02:00,2025-01-06 09:54:00,0 days 02:52:00,00005_06-01-2025-07.02,23.59
00002,60000,71801,IRYO,IRYO,2025-01-06 07:22:00,2025-01-06 09:59:00,0 days 02:37:00,00002_06-01-2025-07.22,45.58
00006,60000,71801,AVE,AVE,2025-01-06 07:27:00,2025-01-06 10:46:00,0 days 03:19:00,00006_06-01-2025-07.27,50.13
00004,60000,71801,AVE,AVE,2025-01-06 07:57:00,2025-01-06 10:34:00,0 days 02:37:00,00004_06-01-2025-07.57,69.1
00007,60000,71801,AVE,AVE,2025-01-06 08:27:00,2025-01-06 11:19:00,0 days 02:52:00,00007_06-01-2025-08.27,63.8
00002,60000,71801,IRYO,IRYO,2025-01-06 08:32:00,2025-01-06 11:09:00,0 days 02:37:00,00002_06-01-2025-08.32,45.65
00008,60000,71801,AVE,AVE,2025-01-06 08:57:00,2025-01-06 11:41:00,0 days 02:44:00,00008_06-01-2025-08.57,51.13
00009,60000,71801,IRYO,IRYO,2025-01-06 09:22:00,2025-01-06 12:14:00,0 days 02:52:00,00009_06-01-2025-09.22,64.06
00010,60000,71801,AVE,AVE,2025-01-06 09:27:00,2025-01-06 12:41:00,0 days 03:14:00,00010_06-01-2025-09.27,85.59
00009,60000,71801,IRYO,IRYO,2025-01-06 09:57:00,2025-01-06 12:49:00,0 days 02:52:00,00009_06-01-2025-09.57,52.38
00011,60000,71801,OUIGO,OUIGO,2025-01-06 10:02:00,2025-01-06 13:04:00,0 days 03:02:00,00011_06-01-2025-10.02,31.36
00012,60000,71801,AVLO,AVLO,2025-01-06 10:27:00,2025-01-06 13:19:00,0 days 02:52:00,00012_06-01-2025-10.27,33.53
00009,60000,71801,IRYO,IRYO,2025-01-06 11:22:00,2025-01-06 14:14:00,0 days 02:52:00,00009_06-01-2025-11.22,25.63
00006,60000,71801,AVE,AVE,2025-01-06 11:27:00,2025-01-06 14:46:00,0 days 03:19:00,00006_06-01-2025-11.27,43.34
00009,60000,71801,IRYO,IRYO,2025-01-06 12:22:00,2025-01-06 15:14:00,0 days 02:52:00,00009_06-01-2025-12.22,10.48
00013,60000,71801,AVE,AVE,2025-01-06 12:27:00,2025-01-06 15:44:00,0 days 03:17:00,00013_06-01-2025-12.27,39.53
00004,60000,71801,AVE,AVE,2025-01-06 12:57:00,2025-01-06 15:34:00,0 days 02:37:00,00004_06-01-2025-12.57,46.34
00014,60000,71801,AVE INT,AVE INT,2025-01-06 13:18:00,2025-01-06 16:22:00,0 days 03:04:00,00014_06-01-2025-13.18,68.94
00009,60000,71801,IRYO,IRYO,2025-01-06 14:02:00,2025-01-06 16:54:00,0 days 02:52:00,00009_06-01-2025-14.02,27.93
00015,60000,71801,OUIGO,OUIGO,2025-01-06 14:12:00,2025-01-06 16:49:00,0 days 02:37:00,00015_06-01-2025-14.12,38.34
00016,60000,71801,AVE,AVE,2025-01-06 14:27:00,2025-01-06 17:24:00,0 days 02:57:00,00016_06-01-2025-14.27,30.55
00017,60000,71801,IRYO,IRYO,2025-01-06 14:42:00,2025-01-06 17:41:00,0 days 02:59:00,00017_06-01-2025-14.42,67.94
00004,60000,71801,AVE,AVE,2025-01-06 14:57:00,2025-01-06 17:34:00,0 days 02:37:00,00004_06-01-2025-14.57,34.86
00018,60000,71801,AVLO,AVLO,2025-01-06 15:27:00,2025-01-06 18:46:00,0 days 03:19:00,00018_06-01-2025-15.27,33.76
00004,60000,71801,AVE,AVE,2025-01-06 15:57:00,2025-01-06 18:34:00,0 days 02:37:00,00004_06-01-2025-15.57,33.14
00007,60000,71801,AVE,AVE,2025-01-06 16:27:00,2025-01-06 19:19:00,0 days 02:52:00,00007_06-01-2025-16.27,72.22
00002,60000,71801,IRYO,IRYO,2025-01-06 16:37:00,2025-01-06 19:14:00,0 days 02:37:00,00002_06-01-2025-16.37,22.28
00004,60000,71801,AVE,AVE,2025-01-06 16:57:00,2025-01-06 19:34:00,0 days 02:37:00,00004_06-01-2025-16.57,55.18
00015,60000,71801,OUIGO,OUIGO,2025-01-06 17:17:00,2025-01-06 19:54:00,0 days 02:37:00,00015_06-01-2025-17.17,33.71
00009,60000,71801,IRYO,IRYO,2025-01-06 17:22:00,2025-01-06 20:14:00,0 days 02:52:00,00009_06-01-2025-17.22,30.97
00006,60000,71801,AVE,AVE,2025-01-06 17:27:00,2025-01-06 20:46:00,0 days 03:19:00,00006_06-01-2025-17.27,69.65
00004,60000,71801,AVE,AVE,2025-01-06 17:57:00,2025-01-06 20:34:00,0 days 02:37:00,00004_06-01-2025-17.57,30.43
00016,60000,71801,AVE,AVE,2025-01-06 18:27:00,2025-01-06 21:24:00,0 days 02:57:00,00016_06-01-2025-18.27,64.75
00002,60000,71801,IRYO,IRYO,2025-01-06 18:32:00,2025-01-06 21:09:00,0 days 02:37:00,00002_06-01-2025-18.32,34.07
00004,60000,71801,AVE,AVE,2025-01-06 18:57:00,2025-01-06 21:34:00,0 days 02:37:00,00004_06-01-2025-18.57,43.57
00009,60000,71801,IRYO,IRYO,2025-01-06 19:29:00,2025-01-06 22:21:00,0 days 02:52:00,00009_06-01-2025-19.29,50.68
00019,60000,71801,AVLO,AVLO,2025-01-06 19:34:00,2025-01-06 22:55:00,0 days 03:21:00,00019_06-01-2025-19.34,23.35
00004,60000,71801,AVE,AVE,2025-01-06 20:05:00,2025-01-06 22:42:00,0 days 02:37:00,00004_06-01-2025-20.05,14.7
00009,60000,71801,IRYO,IRYO,2025-01-06 20:22:00,2025-01-06 23:14:00,0 days 02:52:00,00009_06-01-2025-20.22,33.58
00020,60000,71801,AVE,AVE,2025-01-06 20:27:00,2025-01-06 23:48:00,0 days 03:21:00,00020_06-01-2025-20.27,20.02
00005,60000,71801,OUIGO,OUIGO,2025-01-06 21:02:00,2025-01-06 23:54:00,0 days 02:52:00,00005_06-01-2025-21.02,17.31
00007,60000,71801,AVE,AVE,2025-01-06 21:07:00,2025-01-06 23:59:00,0 days 02:52:00,00007_06-01-2025-21.07,34.76
00001,60000,71801,AVLO,AVLO,2025-01-07 06:12:00,2025-01-07 08:49:00,0 days 02:37:00,00001_07-01-2025-06.12,34.92
00002,60000,71801,IRYO,IRYO,2025-01-07 06:22:00,2025-01-07 08:59:00,0 days 02:37:00,00002_07-01-2025-06.22,20.25
00003,60000,71801,AVE,AVE,2025-01-07 06:27:00,2025-01-07 09:25:00,0 days 02:58:00,00003_07-01-2025-06.27,45.97
00004,60000,71801,AVE,AVE,2025-01-07 06:57:00,2025-01-07 09:34:00,0 days 02:37:00,00004_07-01-2025-06.57,107.12
00005,60000,71801,OUIGO,OUIGO,2025-01-07 07:02:00,2025-01-07 09:54:00,0 days 02:52:00,00005_07-01-2025-07.02,43.12
00002,60000,71801,IRYO,IRYO,2025-01-07 07:22:00,2025-01-07 09:59:00,0 days 02:37:00,00002_07-01-2025-07.22,21.22
00006,60000,71801,AVE,AVE,2025-01-07 07:27:00,2025-01-07 10:46:00,0 days 03:19:00,00006_07-01-2025-07.27,30.61
00004,60000,71801,AVE,AVE,2025-01-07 07:57:00,2025-01-07 10:34:00,0 days 02:37:00,00004_07-01-2025-07.57,34.59
00007,60000,71801,AVE,AVE,2025-01-07 08:27:00,2025-01-07 11:19:00,0 days 02:52:00,00007_07-01-2025-08.27,67.1
00002,60000,71801,IRYO,IRYO,2025-01-07 08:32:00,2025-01-07 11:09:00,0 days 02:37:00,00002_07-01-2025-08.32,23.34
00008,60000,71801,AVE,AVE,2025-01-07 08:57:00,2025-01-07 11:41:00,0 days 02:44:00,00008_07-01-2025-08.57,26.05
00009,60000,71801,IRYO,IRYO,2025-01-07 09:22:00,2025-01-07 12:14:00,0 days 02:52:00,00009_07-01-2025-09.22,31.76
00010,60000,71801,AVE,AVE,2025-01-07 09:27:00,2025-01-07 12:41:00,0 days 03:14:00,00010_07-01-2025-09.27,76.61
00009,60000,71801,IRYO,IRYO,2025-01-07 09:57:00,2025-01-07 12:49:00,0 days 02:52:00,00009_07-01-2025-09.57,20.94
00011,60000,71801,OUIGO,OUIGO,2025-01-07 10:02:00,2025-01-07 13:04:00,0 days 03:02:00,00011_07-01-2025-10.02,36.84
00012,60000,71801,AVLO,AVLO,2025-01-07 10:27:00,2025-01-07 13:19:00,0 days 02:52:00,00012_07-01-2025-10.27,35.34
00009,60000,71801,IRYO,IRYO,2025-01-07 11:22:00,2025-01-07 14:14:00,0 days 02:52:00,00009_07-01-2025-11.22,26.74
00006,60000,71801,AVE,AVE,2025-01-07 11:27:00,2025-01-07 14:46:00,0 days 03:19:00,00006_07-01-2025-11.27,40.56
00009,60000,71801,IRYO,IRYO,2025-01-07 12:22:00,2025-01-07 15:14:00,0 days 02:52:00,00009_07-01-2025-12.22,38.5
00013,60000,71801,AVE,AVE,2025-01-07 12:27:00,2025-01-07 15:44:00,0 days 03:17:00,00013_07-01-2025-12.27,47.54
00004,60000,71801,AVE,AVE,2025-01-07 12:57:00,2025-01-07 15:34:00,0 days 02:37:00,00004_07-01-2025-12.57,42.95
00014,60000,71801,AVE INT,AVE INT,2025-01-07 13:18:00,2025-01-07 16:22:00,0 days 03:04:00,00014_07-01-2025-13.18,48.24
00009,60000,71801,IRYO,IRYO,2025-01-07 14:02:00,2025-01-07 16:54:00,0 days 02:52:00,00009_07-01-2025-14.02,34.91
00015,60000,71801,OUIGO,OUIGO,2025-01-07 14:12:00,2025-01-07 16:49:00,0 days 02:37:00,00015_07-01-2025-14.12,24.39
00016,60000,71801,AVE,AVE,2025-01-07 14:27:00,2025-01-07 17:24:00,0 days 02:57:00,00016_07-01-2025-14.27,81.53
00017,60000,71801,IRYO,IRYO,2025-01-07 14:42:00,2025-01-07 17:41:00,0 days 02:59:00,00017_07-01-2025-14.42,50.29
00004,60000,71801,AVE,AVE,2025-01-07 14:57:00,2025-01-07 17:34:00,0 days 02:37:00,00004_07-01-2025-14.57,30.63
00018,60000,71801,AVLO,AVLO,2025-01-07 15:27:00,2025-01-07 18:46:00,0 days 03:19:00,00018_07-01-2025-15.27,28.42
00004,60000,71801,AVE,AVE,2025-01-07 15:57:00,2025-01-07 18:34:00,0 days 02:37:00,00004_07-01-2025-15.57,31.44
00007,60000,71801,AVE,AVE,2025-01-07 16:27:00,2025-01-07 19:19:00,0 days 02:52:00,00007_07-01-2025-16.27,35.82
00002,60000,71801,IRYO,IRYO,2025-01-07 16:37:00,2025-01-07 19:14:00,0 days 02:37:00,00002_07-01-2025-16.37,34.34
00004,60000,71801,AVE,AVE,2025-01-07 16:57:00,2025-01-07 19:34:00,0 days 02:37:00,00004_07-01-2025-16.57,75.75
00015,60000,71801,OUIGO,OUIGO,2025-01-07 17:17:00,2025-01-07 19:54:00,0 days 02:37:00,00015_07-01-2025-17.17,38.32
00009,60000,71801,IRYO,IRYO,2025-01-07 17:22:00,2025-01-07 20:14:00,0 days 02:52:00,00009_07-01-2025-17.22,55.47
00006,60000,71801,AVE,AVE,2025-01-07 17:27:00,2025-01-07 20:46:00,0 days 03:19:00,00006_07-01-2025-17.27,63.53
00004,60000,71801,AVE,AVE,2025-01-07 17:57:00,2025-01-07 20:34:00,0 days 02:37:00,00004_07-01-2025-17.57,73.26
00016,60000,71801,AVE,AVE,2025-01-07 18:27:00,2025-01-07 21:24:00,0 days 02:57:00,00016_07-01-2025-18.27,48.07
00002,60000,71801,IRYO,IRYO,2025-01-07 18:32:00,2025-01-07 21:09:00,0 days 02:37:00,00002_07-01-2025-18.32,14.53
00004,60000,71801,AVE,AVE,2025-01-07 18:57:00,2025-01-07 21:34:00,0 days 02:37:00,00004_07-01-2025-18.57,24.67
00009,60000,71801,IRYO,IRYO,2025-01-07 19:29:00,2025-01-07 22:21:00,0 days 02:52:00,00009_07-01-2025-19.29,36.06
00019,60000,71801,AVLO,AVLO,2025-01-07 19:34:00,2025-01-07 22:55:00,0 days 03:21:00,00019_07-01-2025-19.34,28.86
00004,60000,71801,AVE,AVE,2025-01-07 20:05:00,2025-01-07 22:42:00,0 days 02:37:00,00004_07-01-2025-20.05,46.89
00009,60000,71801,IRYO,IRYO,2025-01-07 20:22:00,2025-01-07 23:14:00,0 days 02:52:00,00009_07-01-2025-20.22,35.75
00020,60000,71801,AVE,AVE,2025-01-07 20:27:00,2025-01-07 23:48:00,0 days 03:21:00,00020_07-01-2025-20.27,41.96
00005,60000,71801,OUIGO,OUIGO,2025-01-07 21:02:00,2025-01-07 23:54:00,0 days 02:52:00,00005_07-01-2025-21.02,35.59
00007,60000,71801,AVE,AVE,2025-01-07 21:07:00,2025-01-07 23:59:00,0 days 02:52:00,00007_07-01-2025-21.07,48.37
00001,60000,71801,AVLO,AVLO,2025-01-08 06:12:00,2025-01-08 08:49:00,0 days 02:37:00,00001_08-01-2025-06.12,31.96
00002,60000,71801,IRYO,IRYO,2025-01-08 06:22:00,2025-01-08 08:59:00,0 days 02:37:00,00002_08-01-2025-06.22,10.0
00003,60000,71801,AVE,AVE,2025-01-08 06:27:00,2025-01-08 09:25:00,0 days 02:58:00,00003_08-01-2025-06.27,33.63
00004,60000,71801,AVE,AVE,2025-01-08 06:57:00,2025-01-08 09:34:00,0 days 02:37:00,00004_08-01-2025-06.57,98.41
00005,60000,71801,OUIGO,OUIGO,2025-01-08 07:02:00,2025-01-08 09:54:00,0 days 02:52:00,00005_08-01-2025-07.02,31.53
00002,60000,71801,IRYO,IRYO,2025-01-08 07:22:00,2025-01-08 09:59:00,0 days 02:37:00,00002_08-01-2025-07.22,30.62
00006,60000,71801,AVE,AVE,2025-01-08 07:27:00,2025-01-08 10:46:00,0 days 03:19:00,00006_08-01-2025-07.27,39.22
00004,60000,71801,AVE,AVE,2025-01-08 07:57:00,2025-01-08 10:34:00,0 days 02:37:00,00004_08-01-2025-07.57,50.9
00007,60000,71801,AVE,AVE,2025-01-08 08:27:00,2025-01-08 11:19:00,0 days 02:52:00,00007_08-01-2025-08.27,90.56
00002,60000,71801,IRYO,IRYO,2025-01-08 08:32:00,2025-01-08 11:09:00,0 days 02:37:00,00002_08-01-2025-08.32,42.78
00008,60000,71801,AVE,AVE,2025-01-08 08:57:00,2025-01-08 11:41:00,0 days 02:44:00,00008_08-01-2025-08.57,57.17
00009,60000,71801,IRYO,IRYO,2025-01-08 09:22:00,2025-01-08 12:14:00,0 days 02:52:00,00009_08-01-2025-09.22,46.59
00010,60000,71801,AVE,AVE,2025-01-08 09:27:00,2025-01-08 12:41:00,0 days 03:14:00,00010_08-01-2025-09.27,81.65
00009,60000,71801,IRYO,IRYO,2025-01-08 09:57:00,2025-01-08 12:49:00,0 days 02:52:00,00009_08-01-2025-09.57,24.92
00011,60000,71801,OUIGO,OUIGO,2025-01-08 10:02:00,2025-01-08 13:04:00,0 days 03:02:00,00011_08-01-2025-10.02,42.05
00012,60000,71801,AVLO,AVLO,2025-01-08 10:27:00,2025-01-08 13:19:00,0 days 02:52:00,00012_08-01-2025-10.27,49.13
00009,60000,71801,IRYO,IRYO,2025-01-08 11:22:00,2025-01-08 14:14:00,0 days 02:52:00,00009_08-01-2025-11.22,17.58
00006,60000,71801,AVE,AVE,2025-01-08 11:27:00,2025-01-08 14:46:00,0 days 03:19:00,00006_08-01-2025-11.27,31.77
00009,60000,71801,IRYO,IRYO,2025-01-08 12:22:00,2025-01-08 15:14:00,0 days 02:52:00,00009_08-01-2025-12.22,34.38
00013,60000,71801,AVE,AVE,2025-01-08 12:27:00,2025-01-08 15:44:00,0 days 03:17:00,00013_08-01-2025-12.27,41.88
00004,60000,71801,AVE,AVE,2025-01-08 12:57:00,2025-01-08 15:34:00,0 days 02:37:00,00004_08-01-2025-12.57,46.52
00014,60000,71801,AVE INT,AVE INT,2025-01-08 13:18:00,2025-01-08 16:22:00,0 days 03:04:00,00014_08-01-2025-13.18,48.24
00009,60000,71801,IRYO,IRYO,2025-01-08 14:02:00,2025-01-08 16:54:00,0 days 02:52:00,00009_08-01-2025-14.02,21.93
00015,60000,71801,OUIGO,OUIGO,2025-01-08 14:12:00,2025-01-08 16:49:00,0 days 02:37:00,00015_08-01-2025-14.12,37.95
00016,60000,71801,AVE,AVE,2025-01-08 14:27:00,2025-01-08 17:24:00,0 days 02:57:00,00016_08-01-2025-14.27,34.22
00017,60000,71801,IRYO,IRYO,2025-01-08 14:42:00,2025-01-08 17:41:00,0 days 02:59:00,00017_08-01-2025-14.42,35.27
00004,60000,71801,AVE,AVE,2025-01-08 14:57:00,2025-01-08 17:34:00,0 days 02:37:00,00004_08-01-2025-14.57,45.63
00018,60000,71801,AVLO,AVLO,2025-01-08 15:27:00,2025-01-08 18:46:00,0 days 03:19:00,00018_08-01-2025-15.27,34.12
00004,60000,71801,AVE,AVE,2025-01-08 15:57:00,2025-01-08 18:34:00,0 days 02:37:00,00004_08-01-2025-15.57,55.98
00007,60000,71801,AVE,AVE,2025-01-08 16:27:00,2025-01-08 19:19:00,0 days 02:52:00,00007_08-01-2025-16.27,51.87
00002,60000,71801,IRYO,IRYO,2025-01-08 16:37:00,2025-01-08 19:14:00,0 days 02:37:00,00002_08-01-2025-16.37,43.38
00004,60000,71801,AVE,AVE,2025-01-08 16:57:00,2025-01-08 19:34:00,0 days 02:37:00,00004_08-01-2025-16.57,133.02
00015,60000,71801,OUIGO,OUIGO,2025-01-08 17:17:00,2025-01-08 19:54:00,0 days 02:37:00,00015_08-01-2025-17.17,40.15
00009,60000,71801,IRYO,IRYO,2025-01-08 17:22:00,2025-01-08 20:14:00,0 days 02:52:00,00009_08-01-2025-17.22,28.41
00006,60000,71801,AVE,AVE,2025-01-08 17:27:00,2025-01-08 20:46:00,0 days 03:19:00,00006_08-01-2025-17.27,41.01
00004,60000,71801,AVE,AVE,2025-01-08 17:57:00,2025-01-08 20:34:00,0 days 02:37:00,00004_08-01-2025-17.57,56.06
00016,60000,71801,AVE,AVE,2025-01-08 18:27:00,2025-01-08 21:24:00,0 days 02:57:00,00016_08-01-2025-18.27,80.84
00002,60000,71801,IRYO,IRYO,2025-01-08 18:32:00,2025-01-08 21:09:00,0 days 02:37:00,00002_08-01-2025-18.32,52.33
00004,60000,71801,AVE,AVE,2025-01-08 18:57:00,2025-01-08 21:34:00,0 days 02:37:00,00004_08-01-2025-18.57,119.64
00009,60000,71801,IRYO,IRYO,2025-01-08 19:29:00,2025-01-08 22:21:00,0 days 02:52:00,00009_08-01-2025-19.29,39.97
00019,60000,71801,AVLO,AVLO,2025-01-08 19:34:00,2025-01-08 22:55:00,0 days 03:21:00,00019_08-01-2025-19.34,29.31
00004,60000,71801,AVE,AVE,2025-01-08 20:05:00,2025-01-08 22:42:00,0 days 02:37:00,00004_08-01-2025-20.05,57.57
00009,60000,71801,IRYO,IRYO,2025-01-08 20:22:00,2025-01-08 23:14:00,0 days 02:52:00,00009_08-01-2025-20.22,43.15
00020,60000,71801,AVE,AVE,2025-01-08 20:27:00,2025-01-08 23:48:00,0 days 03:21:00,00020_08-01-2025-20.27,49.9
00005,60000,71801,OUIGO,OUIGO,2025-01-08 21:02:00,2025-01-08 23:54:00,0 days 02:52:00,00005_08-01-2025-21.02,35.04
00007,60000,71801,AVE,AVE,2025-01-08 21:07:00,2025-01-08 23:59:00,0 days 02:52:00,00007_08-01-2025-21.07,59.14
00001,60000,71801,AVLO,AVLO,2025-01-09 06:12:00,2025-01-09 08:49:00,0 days 02:37:00,00001_09-01-2025-06.12,32.98
00002,60000,71801,IRYO,IRYO,2025-01-09 06:22:00,2025-01-09 08:59:00,0 days 02:37:00,00002_09-01-2025-06.22,26.47
00003,60000,71801,AVE,AVE,2025-01-09 06:27:00,2025-01-09 09:25:00,0 days 02:58:00,00003_09-01-2025-06.27,51.81
00004,60000,71801,AVE,AVE,2025-01-09 06:57:00,2025-01-09 09:34:00,0 days 02:37:00,00004_09-01-2025-06.57,57.82
00005,60000,71801,OUIGO,OUIGO,2025-01-09 07:02:00,2025-01-09 09:54:00,0 days 02:52:00,00005_09-01-2025-07.02,36.45
00002,60000,71801,IRYO,IRYO,2025-01-09 07:22:00,2025-01-09 09:59:00,0 days 02:37:00,00002_09-01-2025-07.22,19.23
00006,60000,71801,AVE,AVE,2025-01-09 07:27:00,2025-01-09 10:46:00,0 days 03:19:00,00006_09-01-2025-07.27,35.26
00004,60000,71801,AVE,AVE,2025-01-09 07:57:00,2025-01-09 10:34:00,0 days 02:37:00,00004_09-01-2025-07.57,55.31
00007,60000,71801,AVE,AVE,2025-01-09 08:27:00,2025-01-09 11:19:00,0 days 02:52:00,00007_09-01-2025-08.27,72.19
00002,60000,71801,IRYO,IRYO,2025-01-09 08:32:00,2025-01-09 11:09:00,0 days 02:37:00,00002_09-01-2025-08.32,45.75
00008,60000,71801,AVE,AVE,2025-01-09 08:57:00,2025-01-09 11:41:00,0 days 02:44:00,00008_09-01-2025-08.57,63.98
00009,60000,71801,IRYO,IRYO,2025-01-09 09:22:00,2025-01-09 12:14:00,0 days 02:52:00,00009_09-01-2025-09.22,45.36
00010,60000,71801,AVE,AVE,2025-01-09 09:27:00,2025-01-09 12:41:00,0 days 03:14:00,00010_09-01-2025-09.27,44.81
00009,60000,71801,IRYO,IRYO,2025-01-09 09:57:00,2025-01-09 12:49:00,0 days 02:52:00,00009_09-01-2025-09.57,50.74
00011,60000,71801,OUIGO,OUIGO,2025-01-09 10:02:00,2025-01-09 13:04:00,0 days 03:02:00,00011_09-01-2025-10.02,53.4
00012,60000,71801,AVLO,AVLO,2025-01-09 10:27:00,2025-01-09 13:19:00,0 days 02:52:00,00012_09-01-2025-10.27,59.32
00009,60000,71801,IRYO,IRYO,2025-01-09 11:22:00,2025-01-09 14:14:00,0 days 02:52:00,00009_09-01-2025-11.22,74.65
00006,60000,71801,AVE,AVE,2025-01-09 11:27:00,2025-01-09 14:46:00,0 days 03:19:00,00006_09-01-2025-11.27,51.93
00009,60000,71801,IRYO,IRYO,2025-01-09 12:22:00,2025-01-09 15:14:00,0 days 02:52:00,00009_09-01-2025-12.22,61.11
00013,60000,71801,AVE,AVE,2025-01-09 12:27:00,2025-01-09 15:44:00,0 days 03:17:00,00013_09-01-2025-12.27,44.79
00004,60000,71801,AVE,AVE,2025-01-09 12:57:00,2025-01-09 15:34:00,0 days 02:37:00,00004_09-01-2025-12.57,33.19
00014,60000,71801,AVE INT,AVE INT,2025-01-09 13:18:00,2025-01-09 16:22:00,0 days 03:04:00,00014_09-01-2025-13.18,55.14
00004,60000,71801,AVE,AVE,2025-01-09 13:57:00,2025-01-09 16:34:00,0 days 02:37:00,00004_09-01-2025-13.57,
00009,60000,71801,IRYO,IRYO,2025-01-09 14:02:00,2025-01-09 16:54:00,0 days 02:52:00,00009_09-01-2025-14.02,
00015,60000,71801,OUIGO,OUIGO,2025-01-09 14:12:00,2025-01-09 16:49:00,0 days 02:37:00,00015_09-01-2025-14.12,
00016,60000,71801,AVE,AVE,2025-01-09 14:27:00,2025-01-09 17:24:00,0 days 02:57:00,00016_09-01-2025-14.27,72.64
00017,60000,71801,IRYO,IRYO,2025-01-09 14:42:00,2025-01-09 17:41:00,0 days 02:59:00,00017_09-01-2025-14.42,47.5
00004,60000,71801,AVE,AVE,2025-01-09 14:57:00,2025-01-09 17:34:00,0 days 02:37:00,00004_09-01-2025-14.57,90.14
00018,60000,71801,AVLO,AVLO,2025-01-09 15:27:00,2025-01-09 18:46:00,0 days 03:19:00,00018_09-01-2025-15.27,37.43
00004,60000,71801,AVE,AVE,2025-01-09 15:57:00,2025-01-09 18:34:00,0 days 02:37:00,00004_09-01-2025-15.57,91.23
00007,60000,71801,AVE,AVE,2025-01-09 16:27:00,2025-01-09 19:19:00,0 days 02:52:00,00007_09-01-2025-16.27,59.03
00002,60000,71801,IRYO,IRYO,2025-01-09 16:37:00,2025-01-09 19:14:00,0 days 02:37:00,00002_09-01-2025-16.37,49.13
00004,60000,71801,AVE,AVE,2025-01-09 16:57:00,2025-01-09 19:34:00,0 days 02:37:00,00004_09-01-2025-16.57,137.11
00015,60000,71801,OUIGO,OUIGO,2025-01-09 17:17:00,2025-01-09 19:54:00,0 days 02:37:00,00015_09-01-2025-17.17,53.39
00009,60000,71801,IRYO,IRYO,2025-01-09 17:22:00,2025-01-09 20:14:00,0 days 02:52:00,00009_09-01-2025-17.22,50.87
00006,60000,71801,AVE,AVE,2025-01-09 17:27:00,2025-01-09 20:46:00,0 days 03:19:00,00006_09-01-2025-17.27,81.24
00004,60000,71801,AVE,AVE,2025-01-09 17:57:00,2025-01-09 20:34:00,0 days 02:37:00,00004_09-01-2025-17.57,51.22
00016,60000,71801,AVE,AVE,2025-01-09 18:27:00,2025-01-09 21:24:00,0 days 02:57:00,00016_09-01-2025-18.27,64.31
00002,60000,71801,IRYO,IRYO,2025-01-09 18:32:00,2025-01-09 21:09:00,0 days 02:37:00,00002_09-01-2025-18.32,34.79
00004,60000,71801,AVE,AVE,2025-01-09 18:57:00,2025-01-09 21:34:00,0 days 02:37:00,00004_09-01-2025-18.57,77.77
00009,60000,71801,IRYO,IRYO,2025-01-09 19:29:00,2025-01-09 22:21:00,0 days 02:52:00,00009_09-01-2025-19.29,40.13
