trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,capacity,train_model,original_price_scraping,BasicSeat
16,60000,71801,AVE,AVE,2025-01-22 18:27:00,2025-01-22 21:24:00,0 days 02:57:00,00016_22-01-2025-18.27,414.0,S-103,57.45,74.49
2,60000,71801,IRYO,IRYO,2025-01-22 18:32:00,2025-01-22 21:09:00,0 days 02:37:00,00002_22-01-2025-18.32,461.0,S-109,35.57,52.42
4,60000,71801,AVE,AVE,2025-01-22 18:57:00,2025-01-22 21:34:00,0 days 02:37:00,00004_22-01-2025-18.57,414.0,S-103,94.9,124.14
9,60000,71801,IRYO,IRYO,2025-01-22 19:29:00,2025-01-22 22:21:00,0 days 02:52:00,00009_22-01-2025-19.29,461.0,S-109,34.77,27.38
19,60000,71801,AVLO,AVLO,2025-01-22 19:34:00,2025-01-22 22:55:00,0 days 03:21:00,00019_22-01-2025-19.34,581.0,S-106,25.0,27.07
4,60000,71801,AVE,AVE,2025-01-22 20:05:00,2025-01-22 22:42:00,0 days 02:37:00,00004_22-01-2025-20.05,414.0,S-103,40.7,34.62
9,60000,71801,IRYO,IRYO,2025-01-22 20:22:00,2025-01-22 23:14:00,0 days 02:52:00,00009_22-01-2025-20.22,461.0,S-109,29.26,40.28
20,60000,71801,AVE,AVE,2025-01-22 20:27:00,2025-01-22 23:48:00,0 days 03:21:00,00020_22-01-2025-20.27,414.0,S-103,34.45,45.31
5,60000,71801,OUIGO,OUIGO,2025-01-22 21:02:00,2025-01-22 23:54:00,0 days 02:52:00,00005_22-01-2025-21.02,509.0,S-108,33.0,55.1
7,60000,71801,AVE,AVE,2025-01-22 21:07:00,2025-01-22 23:59:00,0 days 02:52:00,00007_22-01-2025-21.07,414.0,S-103,45.85,57.93
1,60000,71801,AVLO,AVLO,2025-01-23 06:12:00,2025-01-23 08:49:00,0 days 02:37:00,00001_23-01-2025-06.12,581.0,S-106,25.0,32.36
2,60000,71801,IRYO,IRYO,2025-01-23 06:22:00,2025-01-23 08:59:00,0 days 02:37:00,00002_23-01-2025-06.22,461.0,S-109,29.26,41.54
3,60000,71801,AVE,AVE,2025-01-23 06:27:00,2025-01-23 09:25:00,0 days 02:58:00,00003_23-01-2025-06.27,359.0,S-103,34.45,30.37
4,60000,71801,AVE,AVE,2025-01-23 06:57:00,2025-01-23 09:34:00,0 days 02:37:00,00004_23-01-2025-06.57,414.0,S-103,54.25,72.4
5,60000,71801,OUIGO,OUIGO,2025-01-23 07:02:00,2025-01-23 09:54:00,0 days 02:52:00,00005_23-01-2025-07.02,509.0,S-108,33.0,40.99
2,60000,71801,IRYO,IRYO,2025-01-23 07:22:00,2025-01-23 09:59:00,0 days 02:37:00,00002_23-01-2025-07.22,461.0,S-109,31.04,51.75
6,60000,71801,AVE,AVE,2025-01-23 07:27:00,2025-01-23 10:46:00,0 days 03:19:00,00006_23-01-2025-07.27,414.0,S-103,34.45,35.34
4,60000,71801,AVE,AVE,2025-01-23 07:57:00,2025-01-23 10:34:00,0 days 02:37:00,00004_23-01-2025-07.57,414.0,S-103,40.7,57.47
7,60000,71801,AVE,AVE,2025-01-23 08:27:00,2025-01-23 11:19:00,0 days 02:52:00,00007_23-01-2025-08.27,414.0,S-103,45.95,60.06
2,60000,71801,IRYO,IRYO,2025-01-23 08:32:00,2025-01-23 11:09:00,0 days 02:37:00,00002_23-01-2025-08.32,461.0,S-109,44.01,37.55
8,60000,71801,AVE,AVE,2025-01-23 08:57:00,2025-01-23 11:41:00,0 days 02:44:00,00008_23-01-2025-08.57,414.0,S-103,54.25,65.8
9,60000,71801,IRYO,IRYO,2025-01-23 09:22:00,2025-01-23 12:14:00,0 days 02:52:00,00009_23-01-2025-09.22,461.0,S-109,55.5,60.32
10,60000,71801,AVE,AVE,2025-01-23 09:27:00,2025-01-23 12:41:00,0 days 03:14:00,00010_23-01-2025-09.27,414.0,S-103,45.95,46.65
9,60000,71801,IRYO,IRYO,2025-01-23 09:57:00,2025-01-23 12:49:00,0 days 02:52:00,00009_23-01-2025-09.57,461.0,S-109,50.78,40.94
11,60000,71801,OUIGO,OUIGO,2025-01-23 10:02:00,2025-01-23 13:04:00,0 days 03:02:00,00011_23-01-2025-10.02,509.0,S-108,45.0,55.19
12,60000,71801,AVLO,AVLO,2025-01-23 10:27:00,2025-01-23 13:19:00,0 days 02:52:00,00012_23-01-2025-10.27,581.0,S-106,45.0,49.13
9,60000,71801,IRYO,IRYO,2025-01-23 11:22:00,2025-01-23 14:14:00,0 days 02:52:00,00009_23-01-2025-11.22,461.0,S-109,54.46,63.74
6,60000,71801,AVE,AVE,2025-01-23 11:27:00,2025-01-23 14:46:00,0 days 03:19:00,00006_23-01-2025-11.27,826.0,S-103,45.95,48.18
9,60000,71801,IRYO,IRYO,2025-01-23 12:22:00,2025-01-23 15:14:00,0 days 02:52:00,00009_23-01-2025-12.22,461.0,S-109,48.96,61.7
13,60000,71801,AVE,AVE,2025-01-23 12:27:00,2025-01-23 15:44:00,0 days 03:17:00,00013_23-01-2025-12.27,378.0,S-103,40.7,38.91
4,60000,71801,AVE,AVE,2025-01-23 12:57:00,2025-01-23 15:34:00,0 days 02:37:00,00004_23-01-2025-12.57,414.0,S-103,47.45,59.19
14,60000,71801,AVE INT,AVE INT,2025-01-23 13:18:00,2025-01-23 16:22:00,0 days 03:04:00,00014_23-01-2025-13.18,339.0,S-100,45.95,55.14
4,60000,71801,AVE,AVE,2025-01-23 13:57:00,2025-01-23 16:34:00,0 days 02:37:00,00004_23-01-2025-13.57,414.0,s-103,,
9,60000,71801,IRYO,IRYO,2025-01-23 14:02:00,2025-01-23 16:54:00,0 days 02:52:00,00009_23-01-2025-14.02,461.0,S-109,39.56,
15,60000,71801,OUIGO,OUIGO,2025-01-23 14:12:00,2025-01-23 16:49:00,0 days 02:37:00,00015_23-01-2025-14.12,509.0,S-108,33.0,
16,60000,71801,AVE,AVE,2025-01-23 14:27:00,2025-01-23 17:24:00,0 days 02:57:00,00016_23-01-2025-14.27,291.0,S-100,68.95,81.09
17,60000,71801,IRYO,IRYO,2025-01-23 14:42:00,2025-01-23 17:41:00,0 days 02:59:00,00017_23-01-2025-14.42,461.0,S-109,41.04,58.84
4,60000,71801,AVE,AVE,2025-01-23 14:57:00,2025-01-23 17:34:00,0 days 02:37:00,00004_23-01-2025-14.57,414.0,S-103,67.8,82.07
18,60000,71801,AVLO,AVLO,2025-01-23 15:27:00,2025-01-23 18:46:00,0 days 03:19:00,00018_23-01-2025-15.27,571.0,S-106,35.0,42.01
4,60000,71801,AVE,AVE,2025-01-23 15:57:00,2025-01-23 18:34:00,0 days 02:37:00,00004_23-01-2025-15.57,414.0,S-103,81.35,96.85
7,60000,71801,AVE,AVE,2025-01-23 16:27:00,2025-01-23 19:19:00,0 days 02:52:00,00007_23-01-2025-16.27,414.0,S-103,57.45,71.37
2,60000,71801,IRYO,IRYO,2025-01-23 16:37:00,2025-01-23 19:14:00,0 days 02:37:00,00002_23-01-2025-16.37,461.0,S-109,39.56,35.95
4,60000,71801,AVE,AVE,2025-01-23 16:57:00,2025-01-23 19:34:00,0 days 02:37:00,00004_23-01-2025-16.57,414.0,S-103,122.05,133.83
15,60000,71801,OUIGO,OUIGO,2025-01-23 17:17:00,2025-01-23 19:54:00,0 days 02:37:00,00015_23-01-2025-17.17,509.0,S-108,39.0,56.45
9,60000,71801,IRYO,IRYO,2025-01-23 17:22:00,2025-01-23 20:14:00,0 days 02:52:00,00009_23-01-2025-17.22,461.0,S-109,54.46,59.76
6,60000,71801,AVE,AVE,2025-01-23 17:27:00,2025-01-23 20:46:00,0 days 03:19:00,00006_23-01-2025-17.27,414.0,S-103,80.45,87.63
4,60000,71801,AVE,AVE,2025-01-23 17:57:00,2025-01-23 20:34:00,0 days 02:37:00,00004_23-01-2025-17.57,414.0,S-103,45.95,48.45
16,60000,71801,AVE,AVE,2025-01-23 18:27:00,2025-01-23 21:24:00,0 days 02:57:00,00016_23-01-2025-18.27,414.0,S-103,57.45,43.79
2,60000,71801,IRYO,IRYO,2025-01-23 18:32:00,2025-01-23 21:09:00,0 days 02:37:00,00002_23-01-2025-18.32,461.0,S-109,32.58,46.73
4,60000,71801,AVE,AVE,2025-01-23 18:57:00,2025-01-23 21:34:00,0 days 02:37:00,00004_23-01-2025-18.57,414.0,S-103,67.8,96.73
9,60000,71801,IRYO,IRYO,2025-01-23 19:29:00,2025-01-23 22:21:00,0 days 02:52:00,00009_23-01-2025-19.29,461.0,S-109,41.04,32.95
19,60000,71801,AVLO,AVLO,2025-01-23 19:34:00,2025-01-23 22:55:00,0 days 03:21:00,00019_23-01-2025-19.34,581.0,S-106,29.0,31.6
4,60000,71801,AVE,AVE,2025-01-23 20:05:00,2025-01-23 22:42:00,0 days 02:37:00,00004_23-01-2025-20.05,414.0,S-103,47.45,57.65
9,60000,71801,IRYO,IRYO,2025-01-23 20:22:00,2025-01-23 23:14:00,0 days 02:52:00,00009_23-01-2025-20.22,461.0,S-109,29.26,45.15
20,60000,71801,AVE,AVE,2025-01-23 20:27:00,2025-01-23 23:48:00,0 days 03:21:00,00020_23-01-2025-20.27,414.0,S-103,40.2,43.62
5,60000,71801,OUIGO,OUIGO,2025-01-23 21:02:00,2025-01-23 23:54:00,0 days 02:52:00,00005_23-01-2025-21.02,509.0,S-108,33.0,27.32
7,60000,71801,AVE,AVE,2025-01-23 21:07:00,2025-01-23 23:59:00,0 days 02:52:00,00007_23-01-2025-21.07,414.0,S-103,45.85,47.31
2,60000,71801,IRYO,IRYO,2025-01-24 06:22:00,2025-01-24 08:59:00,0 days 02:37:00,00002_24-01-2025-06.22,461.0,S-109,27.58,18.54
21,60000,71801,AVLO,AVLO,2025-01-24 06:27:00,2025-01-24 09:25:00,0 days 02:58:00,00021_24-01-2025-06.27,527.0,S-106,19.0,16.05
4,60000,71801,AVE,AVE,2025-01-24 06:57:00,2025-01-24 09:34:00,0 days 02:37:00,00004_24-01-2025-06.57,414.0,S-103,40.7,52.84
5,60000,71801,OUIGO,OUIGO,2025-01-24 07:02:00,2025-01-24 09:54:00,0 days 02:52:00,00005_24-01-2025-07.02,509.0,S-108,29.0,49.0
2,60000,71801,IRYO,IRYO,2025-01-24 07:22:00,2025-01-24 09:59:00,0 days 02:37:00,00002_24-01-2025-07.22,461.0,S-109,30.14,38.08
6,60000,71801,AVE,AVE,2025-01-24 07:27:00,2025-01-24 10:46:00,0 days 03:19:00,00006_24-01-2025-07.27,414.0,S-103,57.45,72.46
4,60000,71801,AVE,AVE,2025-01-24 07:57:00,2025-01-24 10:34:00,0 days 02:37:00,00004_24-01-2025-07.57,414.0,S-103,40.7,49.59
2,60000,71801,IRYO,IRYO,2025-01-24 08:32:00,2025-01-24 11:09:00,0 days 02:37:00,00002_24-01-2025-08.32,461.0,S-109,32.59,42.44
8,60000,71801,AVE,AVE,2025-01-24 08:57:00,2025-01-24 11:41:00,0 days 02:44:00,00008_24-01-2025-08.57,414.0,S-103,94.9,123.21
9,60000,71801,IRYO,IRYO,2025-01-24 09:22:00,2025-01-24 12:14:00,0 days 02:52:00,00009_24-01-2025-09.22,461.0,S-109,44.01,38.42
10,60000,71801,AVE,AVE,2025-01-24 09:27:00,2025-01-24 12:41:00,0 days 03:14:00,00010_24-01-2025-09.27,414.0,S-103,57.45,73.94
9,60000,71801,IRYO,IRYO,2025-01-24 09:57:00,2025-01-24 12:49:00,0 days 02:52:00,00009_24-01-2025-09.57,461.0,S-109,57.59,64.9
11,60000,71801,OUIGO,OUIGO,2025-01-24 10:02:00,2025-01-24 13:04:00,0 days 03:02:00,00011_24-01-2025-10.02,509.0,S-108,42.0,50.61
12,60000,71801,AVLO,AVLO,2025-01-24 10:27:00,2025-01-24 13:19:00,0 days 02:52:00,00012_24-01-2025-10.27,581.0,S-106,49.0,55.86
9,60000,71801,IRYO,IRYO,2025-01-24 11:22:00,2025-01-24 14:14:00,0 days 02:52:00,00009_24-01-2025-11.22,461.0,S-109,48.96,63.33
6,60000,71801,AVE,AVE,2025-01-24 11:27:00,2025-01-24 14:46:00,0 days 03:19:00,00006_24-01-2025-11.27,826.0,S-103,91.9,110.73
9,60000,71801,IRYO,IRYO,2025-01-24 12:22:00,2025-01-24 15:14:00,0 days 02:52:00,00009_24-01-2025-12.22,461.0,S-109,35.57,45.12
13,60000,71801,AVE,AVE,2025-01-24 12:27:00,2025-01-24 15:44:00,0 days 03:17:00,00013_24-01-2025-12.27,378.0,S-103,40.7,45.98
4,60000,71801,AVE,AVE,2025-01-24 12:57:00,2025-01-24 15:34:00,0 days 02:37:00,00004_24-01-2025-12.57,414.0,S-103,67.8,97.37
14,60000,71801,AVE INT,AVE INT,2025-01-24 13:18:00,2025-01-24 16:22:00,0 days 03:04:00,00014_24-01-2025-13.18,339.0,S-100,45.95,55.14
4,60000,71801,AVE,AVE,2025-01-24 13:57:00,2025-01-24 16:34:00,0 days 02:37:00,00004_24-01-2025-13.57,414.0,s-103,67.8,63.2
9,60000,71801,IRYO,IRYO,2025-01-24 14:02:00,2025-01-24 16:54:00,0 days 02:52:00,00009_24-01-2025-14.02,461.0,S-109,54.46,53.33
15,60000,71801,OUIGO,OUIGO,2025-01-24 14:12:00,2025-01-24 16:49:00,0 days 02:37:00,00015_24-01-2025-14.12,509.0,S-108,39.0,35.93
16,60000,71801,AVE,AVE,2025-01-24 14:27:00,2025-01-24 17:24:00,0 days 02:57:00,00016_24-01-2025-14.27,291.0,S-100,80.45,114.43
17,60000,71801,IRYO,IRYO,2025-01-24 14:42:00,2025-01-24 17:41:00,0 days 02:59:00,00017_24-01-2025-14.42,461.0,S-109,80.1,87.65
4,60000,71801,AVE,AVE,2025-01-24 14:57:00,2025-01-24 17:34:00,0 days 02:37:00,00004_24-01-2025-14.57,414.0,S-103,81.35,85.61
18,60000,71801,AVLO,AVLO,2025-01-24 15:27:00,2025-01-24 18:46:00,0 days 03:19:00,00018_24-01-2025-15.27,547.0,S-106,45.0,66.52
4,60000,71801,AVE,AVE,2025-01-24 15:57:00,2025-01-24 18:34:00,0 days 02:37:00,00004_24-01-2025-15.57,414.0,S-103,81.35,97.94
7,60000,71801,AVE,AVE,2025-01-24 16:27:00,2025-01-24 19:19:00,0 days 02:52:00,00007_24-01-2025-16.27,414.0,S-103,68.95,83.45
2,60000,71801,IRYO,IRYO,2025-01-24 16:37:00,2025-01-24 19:14:00,0 days 02:37:00,00002_24-01-2025-16.37,461.0,S-109,54.46,91.22
4,60000,71801,AVE,AVE,2025-01-24 16:57:00,2025-01-24 19:34:00,0 days 02:37:00,00004_24-01-2025-16.57,414.0,S-103,81.35,100.71
15,60000,71801,OUIGO,OUIGO,2025-01-24 17:17:00,2025-01-24 19:54:00,0 days 02:37:00,00015_24-01-2025-17.17,509.0,S-108,35.0,52.94
9,60000,71801,IRYO,IRYO,2025-01-24 17:22:00,2025-01-24 20:14:00,0 days 02:52:00,00009_24-01-2025-17.22,461.0,S-109,60.58,68.28
18,60000,71801,AVLO,AVLO,2025-01-24 17:27:00,2025-01-24 20:46:00,0 days 03:19:00,00018_24-01-2025-17.27,581.0,S-106,45.0,53.02
4,60000,71801,AVE,AVE,2025-01-24 17:57:00,2025-01-24 20:34:00,0 days 02:37:00,00004_24-01-2025-17.57,414.0,S-103,45.95,60.43
16,60000,71801,AVE,AVE,2025-01-24 18:27:00,2025-01-24 21:24:00,0 days 02:57:00,00016_24-01-2025-18.27,836.0,S-103,68.95,79.99
2,60000,71801,IRYO,IRYO,2025-01-24 18:32:00,2025-01-24 21:09:00,0 days 02:37:00,00002_24-01-2025-18.32,461.0,S-109,31.97,59.57
4,60000,71801,AVE,AVE,2025-01-24 18:57:00,2025-01-24 21:34:00,0 days 02:37:00,00004_24-01-2025-18.57,414.0,S-103,54.25,53.2
9,60000,71801,IRYO,IRYO,2025-01-24 19:29:00,2025-01-24 22:21:00,0 days 02:52:00,00009_24-01-2025-19.29,461.0,S-109,62.84,50.88
19,60000,71801,AVLO,AVLO,2025-01-24 19:34:00,2025-01-24 22:55:00,0 days 03:21:00,00019_24-01-2025-19.34,581.0,S-106,29.0,37.27
4,60000,71801,AVE,AVE,2025-01-24 20:05:00,2025-01-24 22:42:00,0 days 02:37:00,00004_24-01-2025-20.05,414.0,S-103,54.25,67.49
9,60000,71801,IRYO,IRYO,2025-01-24 20:22:00,2025-01-24 23:14:00,0 days 02:52:00,00009_24-01-2025-20.22,461.0,S-109,29.26,31.51
20,60000,71801,AVE,AVE,2025-01-24 20:27:00,2025-01-24 23:48:00,0 days 03:21:00,00020_24-01-2025-20.27,414.0,S-103,40.2,48.64
5,60000,71801,OUIGO,OUIGO,2025-01-24 21:02:00,2025-01-24 23:54:00,0 days 02:52:00,00005_24-01-2025-21.02,509.0,S-108,19.0,39.93
7,60000,71801,AVE,AVE,2025-01-24 21:07:00,2025-01-24 23:59:00,0 days 02:52:00,00007_24-01-2025-21.07,414.0,S-103,68.95,92.86
21,60000,71801,AVLO,AVLO,2025-01-25 06:27:00,2025-01-25 09:25:00,0 days 02:58:00,00021_25-01-2025-06.27,581.0,S-106,25.0,31.69
5,60000,71801,OUIGO,OUIGO,2025-01-25 07:02:00,2025-01-25 09:54:00,0 days 02:52:00,00005_25-01-2025-07.02,509.0,S-108,35.0,13.78
6,60000,71801,AVE,AVE,2025-01-25 07:27:00,2025-01-25 10:46:00,0 days 03:19:00,00006_25-01-2025-07.27,414.0,S-103,45.95,60.01
9,60000,71801,IRYO,IRYO,2025-01-25 08:07:00,2025-01-25 10:59:00,0 days 02:52:00,00009_25-01-2025-08.07,461.0,S-109,35.57,31.28
7,60000,71801,AVE,AVE,2025-01-25 08:27:00,2025-01-25 11:19:00,0 days 02:52:00,00007_25-01-2025-08.27,414.0,S-103,45.95,56.82
8,60000,71801,AVE,AVE,2025-01-25 08:57:00,2025-01-25 11:41:00,0 days 02:44:00,00008_25-01-2025-08.57,836.0,S-103,47.45,48.87
9,60000,71801,IRYO,IRYO,2025-01-25 09:22:00,2025-01-25 12:14:00,0 days 02:52:00,00009_25-01-2025-09.22,461.0,S-109,35.57,51.37
10,60000,71801,AVE,AVE,2025-01-25 09:27:00,2025-01-25 12:41:00,0 days 03:14:00,00010_25-01-2025-09.27,414.0,S-103,45.95,49.82
9,60000,71801,IRYO,IRYO,2025-01-25 09:57:00,2025-01-25 12:49:00,0 days 02:52:00,00009_25-01-2025-09.57,461.0,S-109,41.04,64.24
11,60000,71801,OUIGO,OUIGO,2025-01-25 10:02:00,2025-01-25 13:04:00,0 days 03:02:00,00011_25-01-2025-10.02,509.0,S-108,35.0,27.44
12,60000,71801,AVLO,AVLO,2025-01-25 10:27:00,2025-01-25 13:19:00,0 days 02:52:00,00012_25-01-2025-10.27,581.0,S-106,39.0,47.29
9,60000,71801,IRYO,IRYO,2025-01-25 11:22:00,2025-01-25 14:14:00,0 days 02:52:00,00009_25-01-2025-11.22,461.0,S-109,35.57,33.12
6,60000,71801,AVE,AVE,2025-01-25 11:27:00,2025-01-25 14:46:00,0 days 03:19:00,00006_25-01-2025-11.27,803.0,S-103,40.2,42.16
9,60000,71801,IRYO,IRYO,2025-01-25 12:22:00,2025-01-25 15:14:00,0 days 02:52:00,00009_25-01-2025-12.22,461.0,S-109,31.2,27.45
13,60000,71801,AVE,AVE,2025-01-25 12:27:00,2025-01-25 15:44:00,0 days 03:17:00,00013_25-01-2025-12.27,378.0,S-103,45.95,59.83
14,60000,71801,AVE INT,AVE INT,2025-01-25 13:18:00,2025-01-25 16:22:00,0 days 03:04:00,00014_25-01-2025-13.18,339.0,S-100,68.95,82.74
15,60000,71801,OUIGO,OUIGO,2025-01-25 14:12:00,2025-01-25 16:49:00,0 days 02:37:00,00015_25-01-2025-14.12,509.0,S-108,19.0,21.69
17,60000,71801,IRYO,IRYO,2025-01-25 14:42:00,2025-01-25 17:41:00,0 days 02:59:00,00017_25-01-2025-14.42,461.0,S-109,34.77,41.46
18,60000,71801,AVLO,AVLO,2025-01-25 15:27:00,2025-01-25 18:46:00,0 days 03:19:00,00018_25-01-2025-15.27,547.0,S-106,25.0,32.38
7,60000,71801,AVE,AVE,2025-01-25 16:27:00,2025-01-25 19:19:00,0 days 02:52:00,00007_25-01-2025-16.27,414.0,S-103,80.45,109.16
2,60000,71801,IRYO,IRYO,2025-01-25 16:37:00,2025-01-25 19:14:00,0 days 02:37:00,00002_25-01-2025-16.37,461.0,S-109,30.14,48.62
15,60000,71801,OUIGO,OUIGO,2025-01-25 17:17:00,2025-01-25 19:54:00,0 days 02:37:00,00015_25-01-2025-17.17,509.0,S-108,22.0,15.96
18,60000,71801,AVLO,AVLO,2025-01-25 17:27:00,2025-01-25 20:46:00,0 days 03:19:00,00018_25-01-2025-17.27,581.0,S-106,19.0,19.78
16,60000,71801,AVE,AVE,2025-01-25 18:27:00,2025-01-25 21:24:00,0 days 02:57:00,00016_25-01-2025-18.27,414.0,S-103,80.45,78.35
9,60000,71801,IRYO,IRYO,2025-01-25 19:29:00,2025-01-25 22:21:00,0 days 02:52:00,00009_25-01-2025-19.29,461.0,S-109,33.76,49.91
19,60000,71801,AVLO,AVLO,2025-01-25 19:34:00,2025-01-25 22:55:00,0 days 03:21:00,00019_25-01-2025-19.34,581.0,S-106,25.0,30.24
9,60000,71801,IRYO,IRYO,2025-01-25 20:22:00,2025-01-25 23:14:00,0 days 02:52:00,00009_25-01-2025-20.22,461.0,S-109,31.97,27.82
20,60000,71801,AVE,AVE,2025-01-25 20:27:00,2025-01-25 23:48:00,0 days 03:21:00,00020_25-01-2025-20.27,414.0,S-103,23.0,36.91
5,60000,71801,OUIGO,OUIGO,2025-01-25 21:02:00,2025-01-25 23:54:00,0 days 02:52:00,00005_25-01-2025-21.02,509.0,S-108,22.0,22.52
21,60000,71801,AVLO,AVLO,2025-01-26 06:27:00,2025-01-26 09:25:00,0 days 02:58:00,00021_26-01-2025-06.27,581.0,S-106,45.0,50.25
5,60000,71801,OUIGO,OUIGO,2025-01-26 07:02:00,2025-01-26 09:54:00,0 days 02:52:00,00005_26-01-2025-07.02,509.0,S-108,39.0,38.97
6,60000,71801,AVE,AVE,2025-01-26 07:27:00,2025-01-26 10:46:00,0 days 03:19:00,00006_26-01-2025-07.27,414.0,S-103,45.95,52.98
9,60000,71801,IRYO,IRYO,2025-01-26 08:07:00,2025-01-26 10:59:00,0 days 02:52:00,00009_26-01-2025-08.07,461.0,S-109,48.96,37.39
7,60000,71801,AVE,AVE,2025-01-26 08:27:00,2025-01-26 11:19:00,0 days 02:52:00,00007_26-01-2025-08.27,414.0,S-103,68.95,83.5
9,60000,71801,IRYO,IRYO,2025-01-26 09:22:00,2025-01-26 12:14:00,0 days 02:52:00,00009_26-01-2025-09.22,461.0,S-109,44.01,43.08
10,60000,71801,AVE,AVE,2025-01-26 09:27:00,2025-01-26 12:41:00,0 days 03:14:00,00010_26-01-2025-09.27,414.0,S-103,45.95,53.07
9,60000,71801,IRYO,IRYO,2025-01-26 09:57:00,2025-01-26 12:49:00,0 days 02:52:00,00009_26-01-2025-09.57,461.0,S-109,62.84,64.92
11,60000,71801,OUIGO,OUIGO,2025-01-26 10:02:00,2025-01-26 13:04:00,0 days 03:02:00,00011_26-01-2025-10.02,509.0,S-108,42.0,48.52
12,60000,71801,AVLO,AVLO,2025-01-26 10:27:00,2025-01-26 13:19:00,0 days 02:52:00,00012_26-01-2025-10.27,581.0,S-106,39.0,49.69
9,60000,71801,IRYO,IRYO,2025-01-26 11:22:00,2025-01-26 14:14:00,0 days 02:52:00,00009_26-01-2025-11.22,461.0,S-109,48.96,86.15
6,60000,71801,AVE,AVE,2025-01-26 11:27:00,2025-01-26 14:46:00,0 days 03:19:00,00006_26-01-2025-11.27,803.0,S-103,114.9,138.98
9,60000,71801,IRYO,IRYO,2025-01-26 12:22:00,2025-01-26 15:14:00,0 days 02:52:00,00009_26-01-2025-12.22,461.0,S-109,60.58,53.5
13,60000,71801,AVE,AVE,2025-01-26 12:27:00,2025-01-26 15:44:00,0 days 03:17:00,00013_26-01-2025-12.27,398.0,S-103,45.95,40.47
14,60000,71801,AVE INT,AVE INT,2025-01-26 13:18:00,2025-01-26 16:22:00,0 days 03:04:00,00014_26-01-2025-13.18,339.0,S-100,45.95,55.14
9,60000,71801,IRYO,IRYO,2025-01-26 14:02:00,2025-01-26 16:54:00,0 days 02:52:00,00009_26-01-2025-14.02,461.0,S-109,85.9,87.02
15,60000,71801,OUIGO,OUIGO,2025-01-26 14:12:00,2025-01-26 16:49:00,0 days 02:37:00,00015_26-01-2025-14.12,509.0,S-108,49.0,59.75
16,60000,71801,AVE,AVE,2025-01-26 14:27:00,2025-01-26 17:24:00,0 days 02:57:00,00016_26-01-2025-14.27,381.0,S-103,80.45,104.05
17,60000,71801,IRYO,IRYO,2025-01-26 14:42:00,2025-01-26 17:41:00,0 days 02:59:00,00017_26-01-2025-14.42,461.0,S-109,77.76,85.57
18,60000,71801,AVLO,AVLO,2025-01-26 15:27:00,2025-01-26 18:46:00,0 days 03:19:00,00018_26-01-2025-15.27,571.0,S-106,55.0,66.44
7,60000,71801,AVE,AVE,2025-01-26 16:27:00,2025-01-26 19:19:00,0 days 02:52:00,00007_26-01-2025-16.27,414.0,S-103,68.95,84.31
2,60000,71801,IRYO,IRYO,2025-01-26 16:37:00,2025-01-26 19:14:00,0 days 02:37:00,00002_26-01-2025-16.37,461.0,S-109,91.13,84.31
4,60000,71801,AVE,AVE,2025-01-26 16:57:00,2025-01-26 19:34:00,0 days 02:37:00,00004_26-01-2025-16.57,414.0,S-103,67.8,70.82
15,60000,71801,OUIGO,OUIGO,2025-01-26 17:17:00,2025-01-26 19:54:00,0 days 02:37:00,00015_26-01-2025-17.17,509.0,S-108,55.0,53.02
9,60000,71801,IRYO,IRYO,2025-01-26 17:22:00,2025-01-26 20:14:00,0 days 02:52:00,00009_26-01-2025-17.22,461.0,S-109,88.48,82.24
18,60000,71801,AVLO,AVLO,2025-01-26 17:27:00,2025-01-26 20:46:00,0 days 03:19:00,00018_26-01-2025-17.27,581.0,S-106,55.0,59.46
4,60000,71801,AVE,AVE,2025-01-26 17:57:00,2025-01-26 20:34:00,0 days 02:37:00,00004_26-01-2025-17.57,414.0,S-103,57.45,59.69
16,60000,71801,AVE,AVE,2025-01-26 18:27:00,2025-01-26 21:24:00,0 days 02:57:00,00016_26-01-2025-18.27,414.0,S-103,80.45,104.62
2,60000,71801,IRYO,IRYO,2025-01-26 18:32:00,2025-01-26 21:09:00,0 days 02:37:00,00002_26-01-2025-18.32,461.0,S-109,88.48,109.67
4,60000,71801,AVE,AVE,2025-01-26 18:57:00,2025-01-26 21:34:00,0 days 02:37:00,00004_26-01-2025-18.57,414.0,S-103,94.9,132.8
9,60000,71801,IRYO,IRYO,2025-01-26 19:29:00,2025-01-26 22:21:00,0 days 02:52:00,00009_26-01-2025-19.29,461.0,S-109,90.15,78.78
19,60000,71801,AVLO,AVLO,2025-01-26 19:34:00,2025-01-26 22:55:00,0 days 03:21:00,00019_26-01-2025-19.34,581.0,S-106,69.0,88.16
4,60000,71801,AVE,AVE,2025-01-26 20:05:00,2025-01-26 22:42:00,0 days 02:37:00,00004_26-01-2025-20.05,414.0,S-103,54.25,62.53
9,60000,71801,IRYO,IRYO,2025-01-26 20:22:00,2025-01-26 23:14:00,0 days 02:52:00,00009_26-01-2025-20.22,461.0,S-109,85.9,75.23
20,60000,71801,AVE,AVE,2025-01-26 20:27:00,2025-01-26 23:48:00,0 days 03:21:00,00020_26-01-2025-20.27,834.0,S-103,68.95,89.84
5,60000,71801,OUIGO,OUIGO,2025-01-26 21:02:00,2025-01-26 23:54:00,0 days 02:52:00,00005_26-01-2025-21.02,509.0,S-108,49.0,46.1
