service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,capacity_window_1h,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00004_17-02-2025-15.57,AVE,414,S-103,2025,2,0,15.95,157.0,36.68,300,414.0,-60.0,30.43,AVE,157.0,-30.0,26.74,AVLO,199.0,30.0,55.77,AVE,172.0,40.2,31.69,IRYO,157.0
00007_17-02-2025-16.27,AVE,414,S-103,2025,2,0,16.45,172.0,55.77,11,875.0,-60.0,26.74,AVLO,199.0,-30.0,36.68,AVE,157.0,10.2,31.69,IRYO,157.0,30.0,38.05,AVE,157.0
00002_17-02-2025-16.37,IRYO,461,S-109,2025,2,0,16.62,157.0,31.69,461,1289.0,-40.2,36.68,AVE,157.0,-10.2,55.77,AVE,172.0,19.8,38.05,AVE,157.0,39.6,38.89,OUIGO,157.0
00004_17-02-2025-16.57,AVE,414,S-103,2025,2,0,16.95,157.0,38.05,414,1845.0,-30.0,55.77,AVE,172.0,-19.8,31.69,IRYO,157.0,19.8,38.89,OUIGO,157.0,25.2,36.27,IRYO,172.0
00015_17-02-2025-17.17,OUIGO,509,S-108,2025,2,0,17.28,157.0,38.89,291,1798.0,-39.6,31.69,IRYO,157.0,-19.8,38.05,AVE,157.0,5.4,36.27,IRYO,172.0,10.2,57.55,AVE,199.0
00009_17-02-2025-17.22,IRYO,461,S-109,2025,2,0,17.37,172.0,36.27,284,1798.0,-25.2,38.05,AVE,157.0,-5.4,38.89,OUIGO,157.0,4.8,57.55,AVE,199.0,34.8,27.95,AVE,157.0
00006_17-02-2025-17.27,AVE,414,S-103,2025,2,0,17.45,199.0,57.55,23,1384.0,-10.2,38.89,OUIGO,157.0,-4.8,36.27,IRYO,172.0,30.0,27.95,AVE,157.0,60.0,48.34,AVE,177.0
00004_17-02-2025-17.57,AVE,414,S-103,2025,2,0,17.95,157.0,27.95,414,414.0,-34.8,36.27,IRYO,172.0,-30.0,57.55,AVE,199.0,30.0,48.34,AVE,177.0,34.8,42.16,IRYO,157.0
00016_17-02-2025-18.27,AVE,414,S-103,2025,2,0,18.45,177.0,48.34,94,875.0,-60.0,57.55,AVE,199.0,-30.0,27.95,AVE,157.0,4.8,42.16,IRYO,157.0,30.0,42.17,AVE,157.0
00002_17-02-2025-18.32,IRYO,461,S-109,2025,2,0,18.53,157.0,42.16,159,1289.0,-34.8,27.95,AVE,157.0,-4.8,48.34,AVE,177.0,25.2,42.17,AVE,157.0,57.0,52.92,IRYO,172.0
00004_17-02-2025-18.57,AVE,414,S-103,2025,2,0,18.95,157.0,42.17,306,875.0,-30.0,48.34,AVE,177.0,-25.2,42.16,IRYO,157.0,31.8,52.92,IRYO,172.0,37.2,17.05,AVLO,201.0
00009_17-02-2025-19.29,IRYO,461,S-109,2025,2,0,19.48,172.0,52.92,14,1042.0,-57.0,42.16,IRYO,157.0,-31.8,42.17,AVE,157.0,5.4,17.05,AVLO,201.0,36.0,12.53,AVE,157.0
00019_17-02-2025-19.34,AVLO,581,S-106,2025,2,0,19.57,201.0,17.05,401,1042.0,-37.2,42.17,AVE,157.0,-5.4,52.92,IRYO,172.0,30.6,12.53,AVE,157.0,48.0,29.33,IRYO,172.0
00004_17-02-2025-20.05,AVE,414,S-103,2025,2,0,20.08,157.0,12.53,414,1289.0,-36.0,52.92,IRYO,172.0,-30.6,17.05,AVLO,201.0,17.4,29.33,IRYO,172.0,22.2,10.3,AVE,201.0
00009_17-02-2025-20.22,IRYO,461,S-109,2025,2,0,20.37,172.0,29.33,128,1289.0,-48.0,17.05,AVLO,201.0,-17.4,12.53,AVE,157.0,4.8,10.3,AVE,201.0,39.6,39.63,OUIGO,172.0
00020_17-02-2025-20.27,AVE,414,S-103,2025,2,0,20.45,201.0,10.3,414,1289.0,-22.2,12.53,AVE,157.0,-4.8,29.33,IRYO,172.0,34.8,39.63,OUIGO,172.0,40.2,30.55,AVE,172.0
00005_17-02-2025-21.02,OUIGO,509,S-108,2025,2,0,21.03,172.0,39.63,9,923.0,-39.6,29.33,IRYO,172.0,-34.8,10.3,AVE,201.0,5.4,30.55,AVE,172.0,550.2,26.82,AVLO,157.0
00007_17-02-2025-21.07,AVE,414,S-103,2025,2,0,21.12,172.0,30.55,67,923.0,-40.2,10.3,AVE,201.0,-5.4,39.63,OUIGO,172.0,544.8,26.82,AVLO,157.0,555.0,38.91,IRYO,157.0
00001_18-02-2025-06.12,AVLO,581,S-106,2025,2,1,6.2,157.0,26.82,581,1401.0,-550.2,39.63,OUIGO,172.0,-544.8,30.55,AVE,172.0,10.2,38.91,IRYO,157.0,15.0,41.59,AVE,178.0
00002_18-02-2025-06.22,IRYO,461,S-109,2025,2,1,6.37,157.0,38.91,461,1401.0,-555.0,30.55,AVE,172.0,-10.2,26.82,AVLO,157.0,4.8,41.59,AVE,178.0,34.8,89.71,AVE,157.0
00003_18-02-2025-06.27,AVE,359,S-103,2025,2,1,6.45,178.0,41.59,359,1401.0,-15.0,26.82,AVLO,157.0,-4.8,38.91,IRYO,157.0,30.0,89.71,AVE,157.0,34.8,34.51,OUIGO,172.0
00004_18-02-2025-06.57,AVE,414,S-103,2025,2,1,6.95,157.0,89.71,147,1384.0,-34.8,38.91,IRYO,157.0,-30.0,41.59,AVE,178.0,4.8,34.51,OUIGO,172.0,25.2,37.72,IRYO,157.0
00005_18-02-2025-07.02,OUIGO,509,S-108,2025,2,1,7.03,172.0,34.51,509,1798.0,-34.8,41.59,AVE,178.0,-4.8,89.71,AVE,157.0,20.4,37.72,IRYO,157.0,25.2,34.89,AVE,199.0
00002_18-02-2025-07.22,IRYO,461,S-109,2025,2,1,7.37,157.0,37.72,461,1798.0,-25.2,89.71,AVE,157.0,-20.4,34.51,OUIGO,172.0,4.8,34.89,AVE,199.0,34.8,27.87,AVE,157.0
00006_18-02-2025-07.27,AVE,414,S-103,2025,2,1,7.45,199.0,34.89,146,1384.0,-25.2,34.51,OUIGO,172.0,-4.8,37.72,IRYO,157.0,30.0,27.87,AVE,157.0,60.0,55.74,AVE,172.0
00004_18-02-2025-07.57,AVE,414,S-103,2025,2,1,7.95,157.0,27.87,414,414.0,-34.8,37.72,IRYO,157.0,-30.0,34.89,AVE,199.0,30.0,55.74,AVE,172.0,34.8,50.53,IRYO,157.0
00007_18-02-2025-08.27,AVE,414,S-103,2025,2,1,8.45,172.0,55.74,18,1289.0,-60.0,34.89,AVE,199.0,-30.0,27.87,AVE,157.0,4.8,50.53,IRYO,157.0,30.0,38.43,AVE,164.0
00002_18-02-2025-08.32,IRYO,461,S-109,2025,2,1,8.53,157.0,50.53,17,1289.0,-34.8,27.87,AVE,157.0,-4.8,55.74,AVE,172.0,25.2,38.43,AVE,164.0,50.4,58.12,IRYO,172.0
00008_18-02-2025-08.57,AVE,414,S-103,2025,2,1,8.95,164.0,38.43,139,1336.0,-30.0,55.74,AVE,172.0,-25.2,50.53,IRYO,157.0,25.2,58.12,IRYO,172.0,30.0,56.77,AVE,194.0
00009_18-02-2025-09.22,IRYO,461,S-109,2025,2,1,9.37,172.0,58.12,5,1289.0,-50.4,50.53,IRYO,157.0,-25.2,38.43,AVE,164.0,4.8,56.77,AVE,194.0,34.8,40.68,IRYO,172.0
00010_18-02-2025-09.27,AVE,414,S-103,2025,2,1,9.45,194.0,56.77,11,875.0,-30.0,38.43,AVE,164.0,-4.8,58.12,IRYO,172.0,30.0,40.68,IRYO,172.0,34.8,25.17,OUIGO,182.0
00009_18-02-2025-09.57,IRYO,461,S-109,2025,2,1,9.95,172.0,40.68,46,970.0,-34.8,58.12,IRYO,172.0,-30.0,56.77,AVE,194.0,4.8,25.17,OUIGO,182.0,30.0,28.54,AVLO,172.0
00011_18-02-2025-10.02,OUIGO,509,S-108,2025,2,1,10.03,182.0,25.17,257,1551.0,-34.8,56.77,AVE,194.0,-4.8,40.68,IRYO,172.0,25.2,28.54,AVLO,172.0,80.4,39.0,IRYO,172.0
00012_18-02-2025-10.27,AVLO,581,S-106,2025,2,1,10.45,172.0,28.54,13,1090.0,-30.0,40.68,IRYO,172.0,-25.2,25.17,OUIGO,182.0,55.2,39.0,IRYO,172.0,60.0,23.64,AVE,199.0
00009_18-02-2025-11.22,IRYO,461,S-109,2025,2,1,11.37,172.0,39.0,64,1287.0,-80.4,25.17,OUIGO,182.0,-55.2,28.54,AVLO,172.0,4.8,23.64,AVE,199.0,60.0,37.56,IRYO,172.0
00006_18-02-2025-11.27,AVE,826,S-103,2025,2,1,11.45,199.0,23.64,312,1287.0,-60.0,28.54,AVLO,172.0,-4.8,39.0,IRYO,172.0,55.2,37.56,IRYO,172.0,60.0,50.18,AVE,197.0
00009_18-02-2025-12.22,IRYO,461,S-109,2025,2,1,12.37,172.0,37.56,36,839.0,-60.0,39.0,IRYO,172.0,-55.2,23.64,AVE,199.0,4.8,50.18,AVE,197.0,34.8,22.22,AVE,157.0
00013_18-02-2025-12.27,AVE,378,S-103,2025,2,1,12.45,197.0,50.18,9,839.0,-60.0,23.64,AVE,199.0,-4.8,37.56,IRYO,172.0,30.0,22.22,AVE,157.0,51.0,38.59,AVE,184.0
00004_18-02-2025-12.57,AVE,414,S-103,2025,2,1,12.95,157.0,22.22,414,753.0,-34.8,37.56,IRYO,172.0,-30.0,50.18,AVE,197.0,21.0,38.59,AVE,184.0,64.8,40.38,IRYO,172.0
00014_18-02-2025-13.18,AVE,339,S-100,2025,2,1,13.3,184.0,38.59,37,753.0,-51.0,50.18,AVE,197.0,-21.0,22.22,AVE,157.0,43.8,40.38,IRYO,172.0,54.0,17.18,OUIGO,157.0
00009_18-02-2025-14.02,IRYO,461,S-109,2025,2,1,14.03,172.0,40.38,17,1261.0,-64.8,22.22,AVE,157.0,-43.8,38.59,AVE,184.0,10.2,17.18,OUIGO,157.0,25.2,51.35,AVE,177.0
00015_18-02-2025-14.12,OUIGO,509,S-108,2025,2,1,14.2,157.0,17.18,509,1261.0,-54.0,38.59,AVE,184.0,-10.2,40.38,IRYO,172.0,15.0,51.35,AVE,177.0,30.0,30.5,IRYO,179.0
00016_18-02-2025-14.27,AVE,291,S-100,2025,2,1,14.45,177.0,51.35,2,1722.0,-25.2,40.38,IRYO,172.0,-15.0,17.18,OUIGO,157.0,15.0,30.5,IRYO,179.0,30.0,40.53,AVE,157.0
00017_18-02-2025-14.42,IRYO,461,S-109,2025,2,1,14.7,179.0,30.5,96,1166.0,-30.0,17.18,OUIGO,157.0,-15.0,51.35,AVE,177.0,15.0,40.53,AVE,157.0,45.0,25.86,AVLO,199.0
00004_18-02-2025-14.57,AVE,414,S-103,2025,2,1,14.95,157.0,40.53,60,875.0,-30.0,51.35,AVE,177.0,-15.0,30.5,IRYO,179.0,30.0,25.86,AVLO,199.0,60.0,21.69,AVE,157.0
00018_18-02-2025-15.27,AVLO,571,S-106,2025,2,1,15.45,199.0,25.86,130,571.0,-45.0,30.5,IRYO,179.0,-30.0,40.53,AVE,157.0,30.0,21.69,AVE,157.0,60.0,24.53,AVE,172.0
00004_18-02-2025-15.57,AVE,414,S-103,2025,2,1,15.95,157.0,21.69,414,414.0,-60.0,40.53,AVE,157.0,-30.0,25.86,AVLO,199.0,30.0,24.53,AVE,172.0,40.2,37.1,IRYO,157.0
00007_18-02-2025-16.27,AVE,414,S-103,2025,2,1,16.45,172.0,24.53,414,875.0,-60.0,25.86,AVLO,199.0,-30.0,21.69,AVE,157.0,10.2,37.1,IRYO,157.0,30.0,44.83,AVE,157.0
00002_18-02-2025-16.37,IRYO,461,S-109,2025,2,1,16.62,157.0,37.1,201,1289.0,-40.2,21.69,AVE,157.0,-10.2,24.53,AVE,172.0,19.8,44.83,AVE,157.0,39.6,37.16,OUIGO,157.0
00004_18-02-2025-16.57,AVE,414,S-103,2025,2,1,16.95,157.0,44.83,216,1845.0,-30.0,24.53,AVE,172.0,-19.8,37.1,IRYO,157.0,19.8,37.16,OUIGO,157.0,25.2,23.36,IRYO,172.0
00015_18-02-2025-17.17,OUIGO,509,S-108,2025,2,1,17.28,157.0,37.16,229,1798.0,-39.6,37.1,IRYO,157.0,-19.8,44.83,AVE,157.0,5.4,23.36,IRYO,172.0,10.2,34.34,AVE,199.0
00009_18-02-2025-17.22,IRYO,461,S-109,2025,2,1,17.37,172.0,23.36,461,1798.0,-25.2,44.83,AVE,157.0,-5.4,37.16,OUIGO,157.0,4.8,34.34,AVE,199.0,34.8,45.13,AVE,157.0
00006_18-02-2025-17.27,AVE,414,S-103,2025,2,1,17.45,199.0,34.34,282,1384.0,-10.2,37.16,OUIGO,157.0,-4.8,23.36,IRYO,172.0,30.0,45.13,AVE,157.0,60.0,49.95,AVE,177.0
00004_18-02-2025-17.57,AVE,414,S-103,2025,2,1,17.95,157.0,45.13,153,414.0,-34.8,23.36,IRYO,172.0,-30.0,34.34,AVE,199.0,30.0,49.95,AVE,177.0,34.8,55.9,IRYO,157.0
00016_18-02-2025-18.27,AVE,414,S-103,2025,2,1,18.45,177.0,49.95,71,875.0,-60.0,34.34,AVE,199.0,-30.0,45.13,AVE,157.0,4.8,55.9,IRYO,157.0,30.0,19.82,AVE,157.0
00002_18-02-2025-18.32,IRYO,461,S-109,2025,2,1,18.53,157.0,55.9,7,1289.0,-34.8,45.13,AVE,157.0,-4.8,49.95,AVE,177.0,25.2,19.82,AVE,157.0,57.0,48.87,IRYO,172.0
00004_18-02-2025-18.57,AVE,414,S-103,2025,2,1,18.95,157.0,19.82,414,875.0,-30.0,49.95,AVE,177.0,-25.2,55.9,IRYO,157.0,31.8,48.87,IRYO,172.0,37.2,24.06,AVLO,201.0
00009_18-02-2025-19.29,IRYO,461,S-109,2025,2,1,19.48,172.0,48.87,10,1042.0,-57.0,55.9,IRYO,157.0,-31.8,19.82,AVE,157.0,5.4,24.06,AVLO,201.0,36.0,35.18,AVE,157.0
00019_18-02-2025-19.34,AVLO,581,S-106,2025,2,1,19.57,201.0,24.06,82,1042.0,-37.2,19.82,AVE,157.0,-5.4,48.87,IRYO,172.0,30.6,35.18,AVE,157.0,48.0,37.57,IRYO,172.0
00004_18-02-2025-20.05,AVE,414,S-103,2025,2,1,20.08,157.0,35.18,193,1289.0,-36.0,48.87,IRYO,172.0,-30.6,24.06,AVLO,201.0,17.4,37.57,IRYO,172.0,22.2,23.91,AVE,201.0
00009_18-02-2025-20.22,IRYO,461,S-109,2025,2,1,20.37,172.0,37.57,12,1289.0,-48.0,24.06,AVLO,201.0,-17.4,35.18,AVE,157.0,4.8,23.91,AVE,201.0,39.6,31.83,OUIGO,172.0
00020_18-02-2025-20.27,AVE,414,S-103,2025,2,1,20.45,201.0,23.91,100,1289.0,-22.2,35.18,AVE,157.0,-4.8,37.57,IRYO,172.0,34.8,31.83,OUIGO,172.0,40.2,31.79,AVE,172.0
00005_18-02-2025-21.02,OUIGO,509,S-108,2025,2,1,21.03,172.0,31.83,23,923.0,-39.6,37.57,IRYO,172.0,-34.8,23.91,AVE,201.0,5.4,31.79,AVE,172.0,550.2,27.11,AVLO,157.0
00007_18-02-2025-21.07,AVE,414,S-103,2025,2,1,21.12,172.0,31.79,29,923.0,-40.2,23.91,AVE,201.0,-5.4,31.83,OUIGO,172.0,544.8,27.11,AVLO,157.0,555.0,26.42,IRYO,157.0
00001_19-02-2025-06.12,AVLO,581,S-106,2025,2,2,6.2,157.0,27.11,581,1401.0,-550.2,31.83,OUIGO,172.0,-544.8,31.79,AVE,172.0,10.2,26.42,IRYO,157.0,15.0,34.88,AVE,178.0
00002_19-02-2025-06.22,IRYO,461,S-109,2025,2,2,6.37,157.0,26.42,461,1401.0,-555.0,31.79,AVE,172.0,-10.2,27.11,AVLO,157.0,4.8,34.88,AVE,178.0,34.8,72.4,AVE,157.0
00003_19-02-2025-06.27,AVE,359,S-103,2025,2,2,6.45,178.0,34.88,359,1401.0,-15.0,27.11,AVLO,157.0,-4.8,26.42,IRYO,157.0,30.0,72.4,AVE,157.0,34.8,52.5,OUIGO,172.0
00004_19-02-2025-06.57,AVE,414,S-103,2025,2,2,6.95,157.0,72.4,414,1384.0,-34.8,26.42,IRYO,157.0,-30.0,34.88,AVE,178.0,4.8,52.5,OUIGO,172.0,25.2,30.57,IRYO,157.0
00005_19-02-2025-07.02,OUIGO,509,S-108,2025,2,2,7.03,172.0,52.5,473,1798.0,-34.8,34.88,AVE,178.0,-4.8,72.4,AVE,157.0,20.4,30.57,IRYO,157.0,25.2,29.57,AVE,199.0
00002_19-02-2025-07.22,IRYO,461,S-109,2025,2,2,7.37,157.0,30.57,461,1798.0,-25.2,72.4,AVE,157.0,-20.4,52.5,OUIGO,172.0,4.8,29.57,AVE,199.0,34.8,43.25,AVE,157.0
00006_19-02-2025-07.27,AVE,414,S-103,2025,2,2,7.45,199.0,29.57,414,1384.0,-25.2,52.5,OUIGO,172.0,-4.8,30.57,IRYO,157.0,30.0,43.25,AVE,157.0,60.0,70.32,AVE,172.0
00004_19-02-2025-07.57,AVE,414,S-103,2025,2,2,7.95,157.0,43.25,414,414.0,-34.8,30.57,IRYO,157.0,-30.0,29.57,AVE,199.0,30.0,70.32,AVE,172.0,34.8,56.3,IRYO,157.0
00007_19-02-2025-08.27,AVE,414,S-103,2025,2,2,8.45,172.0,70.32,2,1289.0,-60.0,29.57,AVE,199.0,-30.0,43.25,AVE,157.0,4.8,56.3,IRYO,157.0,30.0,33.0,AVE,164.0
00002_19-02-2025-08.32,IRYO,461,S-109,2025,2,2,8.53,157.0,56.3,12,1289.0,-34.8,43.25,AVE,157.0,-4.8,70.32,AVE,172.0,25.2,33.0,AVE,164.0,50.4,29.14,IRYO,172.0
00008_19-02-2025-08.57,AVE,414,S-103,2025,2,2,8.95,164.0,33.0,229,1336.0,-30.0,70.32,AVE,172.0,-25.2,56.3,IRYO,157.0,25.2,29.14,IRYO,172.0,30.0,46.45,AVE,194.0
00009_19-02-2025-09.22,IRYO,461,S-109,2025,2,2,9.37,172.0,29.14,157,1289.0,-50.4,56.3,IRYO,157.0,-25.2,33.0,AVE,164.0,4.8,46.45,AVE,194.0,34.8,35.01,IRYO,172.0
00010_19-02-2025-09.27,AVE,414,S-103,2025,2,2,9.45,194.0,46.45,43,875.0,-30.0,33.0,AVE,164.0,-4.8,29.14,IRYO,172.0,30.0,35.01,IRYO,172.0,34.8,34.22,OUIGO,182.0
00009_19-02-2025-09.57,IRYO,461,S-109,2025,2,2,9.95,172.0,35.01,130,970.0,-34.8,29.14,IRYO,172.0,-30.0,46.45,AVE,194.0,4.8,34.22,OUIGO,182.0,30.0,35.35,AVLO,172.0
00011_19-02-2025-10.02,OUIGO,509,S-108,2025,2,2,10.03,182.0,34.22,165,1551.0,-34.8,46.45,AVE,194.0,-4.8,35.01,IRYO,172.0,25.2,35.35,AVLO,172.0,80.4,51.06,IRYO,172.0
00012_19-02-2025-10.27,AVLO,581,S-106,2025,2,2,10.45,172.0,35.35,15,1090.0,-30.0,35.01,IRYO,172.0,-25.2,34.22,OUIGO,182.0,55.2,51.06,IRYO,172.0,60.0,40.34,AVE,199.0
00009_19-02-2025-11.22,IRYO,461,S-109,2025,2,2,11.37,172.0,51.06,59,1287.0,-80.4,34.22,OUIGO,182.0,-55.2,35.35,AVLO,172.0,4.8,40.34,AVE,199.0,60.0,32.45,IRYO,172.0
00006_19-02-2025-11.27,AVE,826,S-103,2025,2,2,11.45,199.0,40.34,155,1287.0,-60.0,35.35,AVLO,172.0,-4.8,51.06,IRYO,172.0,55.2,32.45,IRYO,172.0,60.0,37.25,AVE,197.0
00009_19-02-2025-12.22,IRYO,461,S-109,2025,2,2,12.37,172.0,32.45,227,839.0,-60.0,51.06,IRYO,172.0,-55.2,40.34,AVE,199.0,4.8,37.25,AVE,197.0,34.8,34.75,AVE,157.0
00013_19-02-2025-12.27,AVE,378,S-103,2025,2,2,12.45,197.0,37.25,93,839.0,-60.0,40.34,AVE,199.0,-4.8,32.45,IRYO,172.0,30.0,34.75,AVE,157.0,51.0,38.59,AVE,184.0
00004_19-02-2025-12.57,AVE,414,S-103,2025,2,2,12.95,157.0,34.75,375,753.0,-34.8,32.45,IRYO,172.0,-30.0,37.25,AVE,197.0,21.0,38.59,AVE,184.0,64.8,59.44,IRYO,172.0
00014_19-02-2025-13.18,AVE,339,S-100,2025,2,2,13.3,184.0,38.59,127,753.0,-51.0,37.25,AVE,197.0,-21.0,34.75,AVE,157.0,43.8,59.44,IRYO,172.0,54.0,46.15,OUIGO,157.0
00009_19-02-2025-14.02,IRYO,461,S-109,2025,2,2,14.03,172.0,59.44,2,1261.0,-64.8,34.75,AVE,157.0,-43.8,38.59,AVE,184.0,10.2,46.15,OUIGO,157.0,25.2,37.02,AVE,177.0
00015_19-02-2025-14.12,OUIGO,509,S-108,2025,2,2,14.2,157.0,46.15,42,1261.0,-54.0,38.59,AVE,184.0,-10.2,59.44,IRYO,172.0,15.0,37.02,AVE,177.0,30.0,46.31,IRYO,179.0
00016_19-02-2025-14.27,AVE,291,S-100,2025,2,2,14.45,177.0,37.02,197,1722.0,-25.2,59.44,IRYO,172.0,-15.0,46.15,OUIGO,157.0,15.0,46.31,IRYO,179.0,30.0,39.38,AVE,157.0
00017_19-02-2025-14.42,IRYO,461,S-109,2025,2,2,14.7,179.0,46.31,9,1166.0,-30.0,46.15,OUIGO,157.0,-15.0,37.02,AVE,177.0,15.0,39.38,AVE,157.0,45.0,26.31,AVLO,199.0
00004_19-02-2025-14.57,AVE,414,S-103,2025,2,2,14.95,157.0,39.38,254,875.0,-30.0,37.02,AVE,177.0,-15.0,46.31,IRYO,179.0,30.0,26.31,AVLO,199.0,60.0,34.84,AVE,157.0
00018_19-02-2025-15.27,AVLO,571,S-106,2025,2,2,15.45,199.0,26.31,497,571.0,-45.0,46.31,IRYO,179.0,-30.0,39.38,AVE,157.0,30.0,34.84,AVE,157.0,60.0,45.06,AVE,172.0
00004_19-02-2025-15.57,AVE,414,S-103,2025,2,2,15.95,157.0,34.84,414,414.0,-60.0,39.38,AVE,157.0,-30.0,26.31,AVLO,199.0,30.0,45.06,AVE,172.0,40.2,51.7,IRYO,157.0
00007_19-02-2025-16.27,AVE,414,S-103,2025,2,2,16.45,172.0,45.06,355,875.0,-60.0,26.31,AVLO,199.0,-30.0,34.84,AVE,157.0,10.2,51.7,IRYO,157.0,30.0,114.0,AVE,157.0
00002_19-02-2025-16.37,IRYO,461,S-109,2025,2,2,16.62,157.0,51.7,128,1289.0,-40.2,34.84,AVE,157.0,-10.2,45.06,AVE,172.0,19.8,114.0,AVE,157.0,39.6,49.91,OUIGO,157.0
00004_19-02-2025-16.57,AVE,414,S-103,2025,2,2,16.95,157.0,114.0,0,1845.0,-30.0,45.06,AVE,172.0,-19.8,51.7,IRYO,157.0,19.8,49.91,OUIGO,157.0,25.2,43.62,IRYO,172.0
00015_19-02-2025-17.17,OUIGO,509,S-108,2025,2,2,17.28,157.0,49.91,250,1798.0,-39.6,51.7,IRYO,157.0,-19.8,114.0,AVE,157.0,5.4,43.62,IRYO,172.0,10.2,44.86,AVE,199.0
00009_19-02-2025-17.22,IRYO,461,S-109,2025,2,2,17.37,172.0,43.62,305,1798.0,-25.2,114.0,AVE,157.0,-5.4,49.91,OUIGO,157.0,4.8,44.86,AVE,199.0,34.8,35.44,AVE,157.0
00006_19-02-2025-17.27,AVE,414,S-103,2025,2,2,17.45,199.0,44.86,232,1384.0,-10.2,49.91,OUIGO,157.0,-4.8,43.62,IRYO,172.0,30.0,35.44,AVE,157.0,60.0,42.23,AVE,177.0
00004_19-02-2025-17.57,AVE,414,S-103,2025,2,2,17.95,157.0,35.44,414,414.0,-34.8,43.62,IRYO,172.0,-30.0,44.86,AVE,199.0,30.0,42.23,AVE,177.0,34.8,55.06,IRYO,157.0
00016_19-02-2025-18.27,AVE,414,S-103,2025,2,2,18.45,177.0,42.23,414,875.0,-60.0,44.86,AVE,199.0,-30.0,35.44,AVE,157.0,4.8,55.06,IRYO,157.0,30.0,86.09,AVE,157.0
00002_19-02-2025-18.32,IRYO,461,S-109,2025,2,2,18.53,157.0,55.06,49,1289.0,-34.8,35.44,AVE,157.0,-4.8,42.23,AVE,177.0,25.2,86.09,AVE,157.0,57.0,49.37,IRYO,172.0
00004_19-02-2025-18.57,AVE,414,S-103,2025,2,2,18.95,157.0,86.09,0,875.0,-30.0,42.23,AVE,177.0,-25.2,55.06,IRYO,157.0,31.8,49.37,IRYO,172.0,37.2,25.76,AVLO,201.0
00009_19-02-2025-19.29,IRYO,461,S-109,2025,2,2,19.48,172.0,49.37,64,1042.0,-57.0,55.06,IRYO,157.0,-31.8,86.09,AVE,157.0,5.4,25.76,AVLO,201.0,36.0,19.14,AVE,157.0
00019_19-02-2025-19.34,AVLO,581,S-106,2025,2,2,19.57,201.0,25.76,253,1042.0,-37.2,86.09,AVE,157.0,-5.4,49.37,IRYO,172.0,30.6,19.14,AVE,157.0,48.0,33.25,IRYO,172.0
00004_19-02-2025-20.05,AVE,414,S-103,2025,2,2,20.08,157.0,19.14,414,1289.0,-36.0,49.37,IRYO,172.0,-30.6,25.76,AVLO,201.0,17.4,33.25,IRYO,172.0,22.2,41.62,AVE,201.0
00009_19-02-2025-20.22,IRYO,461,S-109,2025,2,2,20.37,172.0,33.25,168,1289.0,-48.0,25.76,AVLO,201.0,-17.4,19.14,AVE,157.0,4.8,41.62,AVE,201.0,39.6,40.34,OUIGO,172.0
00020_19-02-2025-20.27,AVE,414,S-103,2025,2,2,20.45,201.0,41.62,19,1289.0,-22.2,19.14,AVE,157.0,-4.8,33.25,IRYO,172.0,34.8,40.34,OUIGO,172.0,40.2,45.29,AVE,172.0
00005_19-02-2025-21.02,OUIGO,509,S-108,2025,2,2,21.03,172.0,40.34,23,923.0,-39.6,33.25,IRYO,172.0,-34.8,41.62,AVE,201.0,5.4,45.29,AVE,172.0,550.2,26.92,AVLO,157.0
00007_19-02-2025-21.07,AVE,414,S-103,2025,2,2,21.12,172.0,45.29,11,923.0,-40.2,41.62,AVE,201.0,-5.4,40.34,OUIGO,172.0,544.8,26.92,AVLO,157.0,555.0,37.26,IRYO,157.0
00001_20-02-2025-06.12,AVLO,581,S-106,2025,2,3,6.2,157.0,26.92,581,1401.0,-550.2,40.34,OUIGO,172.0,-544.8,45.29,AVE,172.0,10.2,37.26,IRYO,157.0,15.0,28.05,AVE,178.0
00002_20-02-2025-06.22,IRYO,461,S-109,2025,2,3,6.37,157.0,37.26,461,1401.0,-555.0,45.29,AVE,172.0,-10.2,26.92,AVLO,157.0,4.8,28.05,AVE,178.0,34.8,49.16,AVE,157.0
00003_20-02-2025-06.27,AVE,359,S-103,2025,2,3,6.45,178.0,28.05,359,1401.0,-15.0,26.92,AVLO,157.0,-4.8,37.26,IRYO,157.0,30.0,49.16,AVE,157.0,34.8,53.6,OUIGO,172.0
00004_20-02-2025-06.57,AVE,414,S-103,2025,2,3,6.95,157.0,49.16,414,1384.0,-34.8,37.26,IRYO,157.0,-30.0,28.05,AVE,178.0,4.8,53.6,OUIGO,172.0,25.2,20.95,IRYO,157.0
00005_20-02-2025-07.02,OUIGO,509,S-108,2025,2,3,7.03,172.0,53.6,509,1798.0,-34.8,28.05,AVE,178.0,-4.8,49.16,AVE,157.0,20.4,20.95,IRYO,157.0,25.2,33.13,AVE,199.0
00002_20-02-2025-07.22,IRYO,461,S-109,2025,2,3,7.37,157.0,20.95,461,1798.0,-25.2,49.16,AVE,157.0,-20.4,53.6,OUIGO,172.0,4.8,33.13,AVE,199.0,34.8,29.24,AVE,157.0
