service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,capacity_window_1h
00007_18-08-2025-08.27,AVE,414,S-103,2025,8,0,8.45,172.0,65.61,414,1289.0
00002_18-08-2025-08.32,IRYO,461,S-109,2025,8,0,8.53,157.0,28.63,461,1711.0
00008_18-08-2025-08.57,AVE,836,S-103,2025,8,0,8.95,164.0,55.28,774,1758.0
00009_18-08-2025-09.22,IRYO,461,S-109,2025,8,0,9.37,172.0,54.98,103,1711.0
00010_18-08-2025-09.27,AVE,414,S-103,2025,8,0,9.45,194.0,74.46,13,875.0
00009_18-08-2025-09.57,IRYO,461,S-109,2025,8,0,9.95,172.0,39.38,461,970.0
00011_18-08-2025-10.02,OUIGO,509,S-108,2025,8,0,10.03,182.0,53.46,114,1551.0
00012_18-08-2025-10.27,AVLO,581,S-106,2025,8,0,10.45,172.0,34.31,43,1090.0
00009_18-08-2025-11.22,IRYO,461,S-109,2025,8,0,11.37,172.0,57.4,80,1287.0
00006_18-08-2025-11.27,AVE,826,S-103,2025,8,0,11.45,199.0,38.89,482,1287.0
00009_18-08-2025-12.22,IRYO,461,S-109,2025,8,0,12.37,172.0,37.79,270,839.0
00013_18-08-2025-12.27,AVE,378,S-103,2025,8,0,12.45,197.0,50.84,47,839.0
00004_18-08-2025-12.57,AVE,414,S-103,2025,8,0,12.95,157.0,44.19,363,753.0
00014_18-08-2025-13.18,AVE,339,S-100,2025,8,0,13.3,184.0,68.94,8,753.0
00009_18-08-2025-14.02,IRYO,461,S-109,2025,8,0,14.03,172.0,39.67,155,1261.0
00015_18-08-2025-14.12,OUIGO,509,S-108,2025,8,0,14.2,157.0,38.83,257,1261.0
00016_18-08-2025-14.27,AVE,291,S-100,2025,8,0,14.45,177.0,39.34,291,1722.0
00017_18-08-2025-14.42,IRYO,461,S-109,2025,8,0,14.7,179.0,56.24,23,1166.0
00004_18-08-2025-14.57,AVE,414,S-103,2025,8,0,14.95,157.0,37.82,414,875.0
00018_18-08-2025-15.27,AVLO,571,S-106,2025,8,0,15.45,199.0,36.45,118,571.0
00004_18-08-2025-15.57,AVE,414,S-103,2025,8,0,15.95,157.0,41.1,414,414.0
00007_18-08-2025-16.27,AVE,414,S-103,2025,8,0,16.45,172.0,73.32,249,875.0
00002_18-08-2025-16.37,IRYO,461,S-109,2025,8,0,16.62,157.0,26.54,461,1289.0
00004_18-08-2025-16.57,AVE,414,S-103,2025,8,0,16.95,157.0,42.4,414,1845.0
00015_18-08-2025-17.17,OUIGO,509,S-108,2025,8,0,17.28,157.0,26.08,509,1798.0
00009_18-08-2025-17.22,IRYO,461,S-109,2025,8,0,17.37,172.0,46.53,461,1798.0
00006_18-08-2025-17.27,AVE,414,S-103,2025,8,0,17.45,199.0,67.32,193,1384.0
00004_18-08-2025-17.57,AVE,414,S-103,2025,8,0,17.95,157.0,41.35,414,414.0
00016_18-08-2025-18.27,AVE,414,S-103,2025,8,0,18.45,177.0,52.89,414,875.0
00002_18-08-2025-18.32,IRYO,461,S-109,2025,8,0,18.53,157.0,42.62,461,1289.0
00004_18-08-2025-18.57,AVE,414,S-103,2025,8,0,18.95,157.0,39.37,414,875.0
00009_18-08-2025-19.29,IRYO,461,S-109,2025,8,0,19.48,172.0,70.23,13,1042.0
00019_18-08-2025-19.34,AVLO,581,S-106,2025,8,0,19.57,201.0,24.79,344,1042.0
00004_18-08-2025-20.05,AVE,414,S-103,2025,8,0,20.08,157.0,24.64,414,1289.0
00009_18-08-2025-20.22,IRYO,461,S-109,2025,8,0,20.37,172.0,25.65,461,1289.0
00020_18-08-2025-20.27,AVE,414,S-103,2025,8,0,20.45,201.0,20.02,414,1289.0
00005_18-08-2025-21.02,OUIGO,509,S-108,2025,8,0,21.03,172.0,25.77,433,923.0
00007_18-08-2025-21.07,AVE,414,S-103,2025,8,0,21.12,172.0,37.28,83,923.0
00001_19-08-2025-06.12,AVLO,581,S-106,2025,8,1,6.2,157.0,35.5,581,1401.0
00002_19-08-2025-06.22,IRYO,461,S-109,2025,8,1,6.37,157.0,35.73,461,1401.0
00003_19-08-2025-06.27,AVE,359,S-103,2025,8,1,6.45,178.0,38.37,359,1401.0
00004_19-08-2025-06.57,AVE,414,S-103,2025,8,1,6.95,157.0,115.87,414,1384.0
00005_19-08-2025-07.02,OUIGO,509,S-108,2025,8,1,7.03,172.0,53.68,509,1798.0
00002_19-08-2025-07.22,IRYO,461,S-109,2025,8,1,7.37,157.0,37.95,461,1798.0
00006_19-08-2025-07.27,AVE,414,S-103,2025,8,1,7.45,199.0,41.19,414,1384.0
00004_19-08-2025-07.57,AVE,414,S-103,2025,8,1,7.95,157.0,46.98,414,414.0
00007_19-08-2025-08.27,AVE,414,S-103,2025,8,1,8.45,172.0,58.14,414,1289.0
00002_19-08-2025-08.32,IRYO,461,S-109,2025,8,1,8.53,157.0,34.11,461,1289.0
00008_19-08-2025-08.57,AVE,414,S-103,2025,8,1,8.95,164.0,28.63,414,1336.0
00009_19-08-2025-09.22,IRYO,461,S-109,2025,8,1,9.37,172.0,40.04,461,1289.0
00010_19-08-2025-09.27,AVE,414,S-103,2025,8,1,9.45,194.0,60.62,48,875.0
00009_19-08-2025-09.57,IRYO,461,S-109,2025,8,1,9.95,172.0,38.54,278,970.0
00011_19-08-2025-10.02,OUIGO,509,S-108,2025,8,1,10.03,182.0,34.29,345,1551.0
00012_19-08-2025-10.27,AVLO,581,S-106,2025,8,1,10.45,172.0,36.82,9,1090.0
00009_19-08-2025-11.22,IRYO,461,S-109,2025,8,1,11.37,172.0,31.14,461,1287.0
00006_19-08-2025-11.27,AVE,826,S-103,2025,8,1,11.45,199.0,32.55,373,1287.0
00009_19-08-2025-12.22,IRYO,461,S-109,2025,8,1,12.37,172.0,32.88,268,839.0
00013_19-08-2025-12.27,AVE,378,S-103,2025,8,1,12.45,197.0,46.6,51,839.0
00004_19-08-2025-12.57,AVE,414,S-103,2025,8,1,12.95,157.0,34.51,414,753.0
00014_19-08-2025-13.18,AVE,339,S-100,2025,8,1,13.3,184.0,48.24,72,753.0
00009_19-08-2025-14.02,IRYO,461,S-109,2025,8,1,14.03,172.0,31.41,461,1261.0
00015_19-08-2025-14.12,OUIGO,509,S-108,2025,8,1,14.2,157.0,45.23,120,1261.0
00016_19-08-2025-14.27,AVE,291,S-100,2025,8,1,14.45,177.0,85.01,1,1722.0
00017_19-08-2025-14.42,IRYO,461,S-109,2025,8,1,14.7,179.0,15.7,461,1166.0
00004_19-08-2025-14.57,AVE,414,S-103,2025,8,1,14.95,157.0,30.44,414,875.0
00018_19-08-2025-15.27,AVLO,571,S-106,2025,8,1,15.45,199.0,30.75,440,571.0
00004_19-08-2025-15.57,AVE,414,S-103,2025,8,1,15.95,157.0,41.89,414,414.0
00007_19-08-2025-16.27,AVE,414,S-103,2025,8,1,16.45,172.0,40.4,414,875.0
00002_19-08-2025-16.37,IRYO,461,S-109,2025,8,1,16.62,157.0,16.93,461,1289.0
00004_19-08-2025-16.57,AVE,414,S-103,2025,8,1,16.95,157.0,57.42,414,1845.0
00015_19-08-2025-17.17,OUIGO,509,S-108,2025,8,1,17.28,157.0,41.52,509,1798.0
00009_19-08-2025-17.22,IRYO,461,S-109,2025,8,1,17.37,172.0,51.05,461,1798.0
00006_19-08-2025-17.27,AVE,414,S-103,2025,8,1,17.45,199.0,60.55,295,1384.0
00004_19-08-2025-17.57,AVE,414,S-103,2025,8,1,17.95,157.0,73.53,150,414.0
00016_19-08-2025-18.27,AVE,414,S-103,2025,8,1,18.45,177.0,56.1,405,875.0
00002_19-08-2025-18.32,IRYO,461,S-109,2025,8,1,18.53,157.0,18.39,461,1289.0
00004_19-08-2025-18.57,AVE,414,S-103,2025,8,1,18.95,157.0,27.88,414,875.0
00009_19-08-2025-19.29,IRYO,461,S-109,2025,8,1,19.48,172.0,53.24,71,1042.0
00019_19-08-2025-19.34,AVLO,581,S-106,2025,8,1,19.57,201.0,29.91,174,1042.0
00004_19-08-2025-20.05,AVE,414,S-103,2025,8,1,20.08,157.0,40.03,414,1289.0
00009_19-08-2025-20.22,IRYO,461,S-109,2025,8,1,20.37,172.0,40.1,86,1289.0
00020_19-08-2025-20.27,AVE,414,S-103,2025,8,1,20.45,201.0,30.95,223,1289.0
00005_19-08-2025-21.02,OUIGO,509,S-108,2025,8,1,21.03,172.0,36.04,75,923.0
00007_19-08-2025-21.07,AVE,414,S-103,2025,8,1,21.12,172.0,43.24,18,923.0
00001_20-08-2025-06.12,AVLO,581,S-106,2025,8,2,6.2,157.0,35.23,581,1401.0
00002_20-08-2025-06.22,IRYO,461,S-109,2025,8,2,6.37,157.0,19.08,461,1401.0
00003_20-08-2025-06.27,AVE,359,S-103,2025,8,2,6.45,178.0,21.57,359,1401.0
00004_20-08-2025-06.57,AVE,414,S-103,2025,8,2,6.95,157.0,106.74,414,1384.0
00005_20-08-2025-07.02,OUIGO,509,S-108,2025,8,2,7.03,172.0,34.68,509,1798.0
00002_20-08-2025-07.22,IRYO,461,S-109,2025,8,2,7.37,157.0,21.23,461,1798.0
00006_20-08-2025-07.27,AVE,414,S-103,2025,8,2,7.45,199.0,43.13,414,1384.0
00004_20-08-2025-07.57,AVE,414,S-103,2025,8,2,7.95,157.0,39.25,414,414.0
00007_20-08-2025-08.27,AVE,414,S-103,2025,8,2,8.45,172.0,79.31,414,1289.0
00002_20-08-2025-08.32,IRYO,461,S-109,2025,8,2,8.53,157.0,39.87,461,1289.0
00008_20-08-2025-08.57,AVE,414,S-103,2025,8,2,8.95,164.0,33.17,414,1336.0
00009_20-08-2025-09.22,IRYO,461,S-109,2025,8,2,9.37,172.0,44.58,461,1289.0
00010_20-08-2025-09.27,AVE,414,S-103,2025,8,2,9.45,194.0,76.04,44,875.0
00009_20-08-2025-09.57,IRYO,461,S-109,2025,8,2,9.95,172.0,42.52,461,970.0
00011_20-08-2025-10.02,OUIGO,509,S-108,2025,8,2,10.03,182.0,43.48,406,1551.0
00012_20-08-2025-10.27,AVLO,581,S-106,2025,8,2,10.45,172.0,40.44,30,1090.0
00009_20-08-2025-11.22,IRYO,461,S-109,2025,8,2,11.37,172.0,47.08,303,1287.0
00006_20-08-2025-11.27,AVE,826,S-103,2025,8,2,11.45,199.0,42.82,421,1287.0
00009_20-08-2025-12.22,IRYO,461,S-109,2025,8,2,12.37,172.0,41.54,300,839.0
00013_20-08-2025-12.27,AVE,378,S-103,2025,8,2,12.45,197.0,57.75,42,839.0
00004_20-08-2025-12.57,AVE,414,S-103,2025,8,2,12.95,157.0,52.25,232,753.0
00014_20-08-2025-13.18,AVE,339,S-100,2025,8,2,13.3,184.0,48.24,160,753.0
00009_20-08-2025-14.02,IRYO,461,S-109,2025,8,2,14.03,172.0,26.13,461,1261.0
00015_20-08-2025-14.12,OUIGO,509,S-108,2025,8,2,14.2,157.0,38.94,509,1261.0
00016_20-08-2025-14.27,AVE,291,S-100,2025,8,2,14.45,177.0,41.03,291,1722.0
00017_20-08-2025-14.42,IRYO,461,S-109,2025,8,2,14.7,179.0,54.86,24,1166.0
00004_20-08-2025-14.57,AVE,414,S-103,2025,8,2,14.95,157.0,55.61,178,875.0
00018_20-08-2025-15.27,AVLO,571,S-106,2025,8,2,15.45,199.0,33.13,530,571.0
00004_20-08-2025-15.57,AVE,414,S-103,2025,8,2,15.95,157.0,53.6,414,414.0
00007_20-08-2025-16.27,AVE,414,S-103,2025,8,2,16.45,172.0,53.12,414,875.0
00002_20-08-2025-16.37,IRYO,461,S-109,2025,8,2,16.62,157.0,54.32,461,1289.0
00004_20-08-2025-16.57,AVE,414,S-103,2025,8,2,16.95,157.0,142.41,0,1845.0
00015_20-08-2025-17.17,OUIGO,509,S-108,2025,8,2,17.28,157.0,48.32,509,1798.0
00009_20-08-2025-17.22,IRYO,461,S-109,2025,8,2,17.37,172.0,49.05,461,1798.0
00006_20-08-2025-17.27,AVE,414,S-103,2025,8,2,17.45,199.0,56.63,414,1384.0
00004_20-08-2025-17.57,AVE,414,S-103,2025,8,2,17.95,157.0,61.98,414,414.0
00016_20-08-2025-18.27,AVE,414,S-103,2025,8,2,18.45,177.0,78.66,16,875.0
00002_20-08-2025-18.32,IRYO,461,S-109,2025,8,2,18.53,157.0,43.13,461,1289.0
00004_20-08-2025-18.57,AVE,414,S-103,2025,8,2,18.95,157.0,124.48,0,875.0
00009_20-08-2025-19.29,IRYO,461,S-109,2025,8,2,19.48,172.0,44.73,337,1042.0
00019_20-08-2025-19.34,AVLO,581,S-106,2025,8,2,19.57,201.0,27.47,581,1042.0
00004_20-08-2025-20.05,AVE,414,S-103,2025,8,2,20.08,157.0,39.83,414,1289.0
00009_20-08-2025-20.22,IRYO,461,S-109,2025,8,2,20.37,172.0,41.25,164,1289.0
00020_20-08-2025-20.27,AVE,414,S-103,2025,8,2,20.45,201.0,61.67,2,1289.0
00005_20-08-2025-21.02,OUIGO,509,S-108,2025,8,2,21.03,172.0,25.11,509,923.0
00007_20-08-2025-21.07,AVE,414,S-103,2025,8,2,21.12,172.0,37.93,246,923.0
00001_21-08-2025-06.12,AVLO,581,S-106,2025,8,3,6.2,157.0,29.3,581,1401.0
00002_21-08-2025-06.22,IRYO,461,S-109,2025,8,3,6.37,157.0,27.55,461,1401.0
00003_21-08-2025-06.27,AVE,359,S-103,2025,8,3,6.45,178.0,38.56,359,1401.0
00004_21-08-2025-06.57,AVE,414,S-103,2025,8,3,6.95,157.0,73.08,414,1384.0
00005_21-08-2025-07.02,OUIGO,509,S-108,2025,8,3,7.03,172.0,52.55,509,1798.0
00002_21-08-2025-07.22,IRYO,461,S-109,2025,8,3,7.37,157.0,38.82,461,1798.0
00006_21-08-2025-07.27,AVE,414,S-103,2025,8,3,7.45,199.0,28.47,414,1384.0
00004_21-08-2025-07.57,AVE,414,S-103,2025,8,3,7.95,157.0,47.25,414,414.0
00007_21-08-2025-08.27,AVE,414,S-103,2025,8,3,8.45,172.0,69.39,414,1289.0
00002_21-08-2025-08.32,IRYO,461,S-109,2025,8,3,8.53,157.0,64.25,461,1289.0
00008_21-08-2025-08.57,AVE,414,S-103,2025,8,3,8.95,164.0,72.9,414,1336.0
00009_21-08-2025-09.22,IRYO,461,S-109,2025,8,3,9.37,172.0,62.41,209,1289.0
00010_21-08-2025-09.27,AVE,414,S-103,2025,8,3,9.45,194.0,58.58,235,875.0
00009_21-08-2025-09.57,IRYO,461,S-109,2025,8,3,9.95,172.0,69.65,37,970.0
00011_21-08-2025-10.02,OUIGO,509,S-108,2025,8,3,10.03,182.0,43.02,468,1551.0
00012_21-08-2025-10.27,AVLO,581,S-106,2025,8,3,10.45,172.0,50.69,9,1090.0
00009_21-08-2025-11.22,IRYO,461,S-109,2025,8,3,11.37,172.0,51.45,209,1287.0
00006_21-08-2025-11.27,AVE,826,S-103,2025,8,3,11.45,199.0,37.43,826,1287.0
00009_21-08-2025-12.22,IRYO,461,S-109,2025,8,3,12.37,172.0,47.61,289,839.0
00013_21-08-2025-12.27,AVE,378,S-103,2025,8,3,12.45,197.0,53.59,143,839.0
00004_21-08-2025-12.57,AVE,414,S-103,2025,8,3,12.95,157.0,38.15,414,753.0
00014_21-08-2025-13.18,AVE,339,S-100,2025,8,3,13.3,184.0,55.14,233,753.0
00004_21-08-2025-13.57,AVE,414,s-103,2025,8,3,13.95,157.0,,0,1384.0
00009_21-08-2025-14.02,IRYO,461,S-109,2025,8,3,14.03,172.0,,0,1675.0
00015_21-08-2025-14.12,OUIGO,509,S-108,2025,8,3,14.2,157.0,,0,1675.0
00016_21-08-2025-14.27,AVE,291,S-100,2025,8,3,14.45,177.0,72.51,59,1722.0
00017_21-08-2025-14.42,IRYO,461,S-109,2025,8,3,14.7,179.0,38.72,461,1166.0
00004_21-08-2025-14.57,AVE,414,S-103,2025,8,3,14.95,157.0,85.72,44,875.0
00018_21-08-2025-15.27,AVLO,571,S-106,2025,8,3,15.45,199.0,36.31,571,571.0
00004_21-08-2025-15.57,AVE,414,S-103,2025,8,3,15.95,157.0,82.12,333,414.0
00007_21-08-2025-16.27,AVE,414,S-103,2025,8,3,16.45,172.0,66.37,414,875.0
00002_21-08-2025-16.37,IRYO,461,S-109,2025,8,3,16.62,157.0,50.64,461,1289.0
00004_21-08-2025-16.57,AVE,414,S-103,2025,8,3,16.95,157.0,147.15,0,1845.0
00015_21-08-2025-17.17,OUIGO,509,S-108,2025,8,3,17.28,157.0,67.54,509,1798.0
00009_21-08-2025-17.22,IRYO,461,S-109,2025,8,3,17.37,172.0,87.97,155,1798.0
00006_21-08-2025-17.27,AVE,414,S-103,2025,8,3,17.45,199.0,95.88,15,1384.0
00004_21-08-2025-17.57,AVE,414,S-103,2025,8,3,17.95,157.0,81.86,414,414.0
00016_21-08-2025-18.27,AVE,414,S-103,2025,8,3,18.45,177.0,80.39,102,875.0
00002_21-08-2025-18.32,IRYO,461,S-109,2025,8,3,18.53,157.0,44.55,461,1289.0
00004_21-08-2025-18.57,AVE,414,S-103,2025,8,3,18.95,157.0,70.08,414,875.0
00009_21-08-2025-19.29,IRYO,461,S-109,2025,8,3,19.48,172.0,54.86,297,1042.0
00019_21-08-2025-19.34,AVLO,581,S-106,2025,8,3,19.57,201.0,36.17,564,1042.0
00004_21-08-2025-20.05,AVE,414,S-103,2025,8,3,20.08,157.0,58.98,272,1289.0
00009_21-08-2025-20.22,IRYO,461,S-109,2025,8,3,20.37,172.0,30.72,461,1289.0
00020_21-08-2025-20.27,AVE,414,S-103,2025,8,3,20.45,201.0,44.27,174,1289.0
00005_21-08-2025-21.02,OUIGO,509,S-108,2025,8,3,21.03,172.0,21.45,509,923.0
00007_21-08-2025-21.07,AVE,414,S-103,2025,8,3,21.12,172.0,50.28,89,923.0
00002_22-08-2025-06.22,IRYO,461,S-109,2025,8,4,6.37,157.0,30.71,461,988.0
00021_22-08-2025-06.27,AVLO,527,S-106,2025,8,4,6.45,178.0,32.16,527,988.0
00004_22-08-2025-06.57,AVE,414,S-103,2025,8,4,6.95,157.0,42.93,414,1384.0
00005_22-08-2025-07.02,OUIGO,509,S-108,2025,8,4,7.03,172.0,29.88,509,1798.0
00002_22-08-2025-07.22,IRYO,461,S-109,2025,8,4,7.37,157.0,42.51,461,1798.0
00006_22-08-2025-07.27,AVE,414,S-103,2025,8,4,7.45,199.0,86.18,177,1384.0
00004_22-08-2025-07.57,AVE,414,S-103,2025,8,4,7.95,157.0,49.1,414,414.0
00002_22-08-2025-08.32,IRYO,461,S-109,2025,8,4,8.53,157.0,20.9,461,875.0
00008_22-08-2025-08.57,AVE,414,S-103,2025,8,4,8.95,164.0,103.63,18,1336.0
00009_22-08-2025-09.22,IRYO,461,S-109,2025,8,4,9.37,172.0,60.63,307,1289.0
00010_22-08-2025-09.27,AVE,414,S-103,2025,8,4,9.45,194.0,71.73,107,875.0
00009_22-08-2025-09.57,IRYO,461,S-109,2025,8,4,9.95,172.0,54.69,461,970.0
00011_22-08-2025-10.02,OUIGO,509,S-108,2025,8,4,10.03,182.0,59.63,243,1551.0
00012_22-08-2025-10.27,AVLO,581,S-106,2025,8,4,10.45,172.0,51.47,99,1090.0
00009_22-08-2025-11.22,IRYO,461,S-109,2025,8,4,11.37,172.0,52.41,461,1287.0
00006_22-08-2025-11.27,AVE,826,S-103,2025,8,4,11.45,199.0,125.24,0,1287.0
00009_22-08-2025-12.22,IRYO,461,S-109,2025,8,4,12.37,172.0,59.4,426,839.0
00013_22-08-2025-12.27,AVE,378,S-103,2025,8,4,12.45,197.0,62.1,378,839.0
00004_22-08-2025-12.57,AVE,414,S-103,2025,8,4,12.95,157.0,90.05,19,753.0
00014_22-08-2025-13.18,AVE,339,S-100,2025,8,4,13.3,184.0,55.14,339,753.0
00004_22-08-2025-13.57,AVE,414,S-103,2025,8,4,13.95,157.0,97.02,4,1384.0
00009_22-08-2025-14.02,IRYO,461,S-109,2025,8,4,14.03,172.0,66.25,124,1675.0
00015_22-08-2025-14.12,OUIGO,509,S-108,2025,8,4,14.2,157.0,52.17,509,1675.0
00016_22-08-2025-14.27,AVE,291,S-100,2025,8,4,14.45,177.0,96.9,1,1722.0
00017_22-08-2025-14.42,IRYO,461,S-109,2025,8,4,14.7,179.0,73.71,53,1166.0
00004_22-08-2025-14.57,AVE,414,S-103,2025,8,4,14.95,157.0,100.18,11,875.0
00018_22-08-2025-15.27,AVLO,547,S-106,2025,8,4,15.45,199.0,42.67,547,547.0
00004_22-08-2025-15.57,AVE,414,S-103,2025,8,4,15.95,157.0,96.05,34,414.0
00007_22-08-2025-16.27,AVE,414,S-103,2025,8,4,16.45,172.0,84.91,96,875.0
00002_22-08-2025-16.37,IRYO,461,S-109,2025,8,4,16.62,157.0,76.62,267,1289.0
00004_22-08-2025-16.57,AVE,414,S-103,2025,8,4,16.95,157.0,109.74,9,1845.0
00015_22-08-2025-17.17,OUIGO,509,S-108,2025,8,4,17.28,157.0,42.9,509,1965.0
00009_22-08-2025-17.22,IRYO,461,S-109,2025,8,4,17.37,172.0,61.95,461,1965.0
00018_22-08-2025-17.27,AVLO,581,S-106,2025,8,4,17.45,199.0,51.82,419,1551.0
00004_22-08-2025-17.57,AVE,414,S-103,2025,8,4,17.95,157.0,30.47,414,414.0
00016_22-08-2025-18.27,AVE,836,S-103,2025,8,4,18.45,177.0,82.01,37,1297.0
00002_22-08-2025-18.32,IRYO,461,S-109,2025,8,4,18.53,157.0,35.04,461,1711.0
00004_22-08-2025-18.57,AVE,414,S-103,2025,8,4,18.95,157.0,63.83,414,875.0
00009_22-08-2025-19.29,IRYO,461,S-109,2025,8,4,19.48,172.0,67.43,64,1042.0
00019_22-08-2025-19.34,AVLO,581,S-106,2025,8,4,19.57,201.0,25.52,581,1042.0
00004_22-08-2025-20.05,AVE,414,S-103,2025,8,4,20.08,157.0,65.96,193,1289.0
00009_22-08-2025-20.22,IRYO,461,S-109,2025,8,4,20.37,172.0,15.95,461,1289.0
00020_22-08-2025-20.27,AVE,414,S-103,2025,8,4,20.45,201.0,32.85,414,1289.0
00005_22-08-2025-21.02,OUIGO,509,S-108,2025,8,4,21.03,172.0,37.93,509,923.0
00007_22-08-2025-21.07,AVE,414,S-103,2025,8,4,21.12,172.0,97.56,0,923.0
00021_23-08-2025-06.27,AVLO,581,S-106,2025,8,5,6.45,178.0,32.31,581,581.0
00005_23-08-2025-07.02,OUIGO,509,S-108,2025,8,5,7.03,172.0,49.1,509,923.0
00006_23-08-2025-07.27,AVE,414,S-103,2025,8,5,7.45,199.0,73.17,184,923.0
00009_23-08-2025-08.07,IRYO,461,S-109,2025,8,5,8.12,172.0,25.87,461,875.0
00007_23-08-2025-08.27,AVE,414,S-103,2025,8,5,8.45,172.0,66.46,414,875.0
00008_23-08-2025-08.57,AVE,836,S-103,2025,8,5,8.95,164.0,50.87,836,1297.0
00009_23-08-2025-09.22,IRYO,461,S-109,2025,8,5,9.37,172.0,30.24,461,1711.0
00010_23-08-2025-09.27,AVE,414,S-103,2025,8,5,9.45,194.0,55.05,414,875.0
00009_23-08-2025-09.57,IRYO,461,S-109,2025,8,5,9.95,172.0,52.86,461,970.0
00011_23-08-2025-10.02,OUIGO,509,S-108,2025,8,5,10.03,182.0,37.41,509,1551.0
00012_23-08-2025-10.27,AVLO,581,S-106,2025,8,5,10.45,172.0,44.76,581,1090.0
00009_23-08-2025-11.22,IRYO,461,S-109,2025,8,5,11.37,172.0,43.57,461,1264.0
00006_23-08-2025-11.27,AVE,803,S-103,2025,8,5,11.45,199.0,43.66,803,1264.0
00009_23-08-2025-12.22,IRYO,461,S-109,2025,8,5,12.37,172.0,34.39,461,839.0
00013_23-08-2025-12.27,AVE,378,S-103,2025,8,5,12.45,197.0,58.17,378,839.0
00014_23-08-2025-13.18,AVE,339,S-100,2025,8,5,13.3,184.0,82.74,339,339.0
00015_23-08-2025-14.12,OUIGO,509,S-108,2025,8,5,14.2,157.0,20.8,509,509.0
00017_23-08-2025-14.42,IRYO,461,S-109,2025,8,5,14.7,179.0,25.91,461,461.0
00018_23-08-2025-15.27,AVLO,547,S-106,2025,8,5,15.45,199.0,25.32,547,547.0
00007_23-08-2025-16.27,AVE,414,S-103,2025,8,5,16.45,172.0,101.36,414,875.0
00002_23-08-2025-16.37,IRYO,461,S-109,2025,8,5,16.62,157.0,37.27,461,875.0
00015_23-08-2025-17.17,OUIGO,509,S-108,2025,8,5,17.28,157.0,15.79,509,1090.0
00018_23-08-2025-17.27,AVLO,581,S-106,2025,8,5,17.45,199.0,24.28,581,1090.0
00016_23-08-2025-18.27,AVE,414,S-103,2025,8,5,18.45,177.0,95.31,414,414.0
00009_23-08-2025-19.29,IRYO,461,S-109,2025,8,5,19.48,172.0,46.97,461,1042.0
00019_23-08-2025-19.34,AVLO,581,S-106,2025,8,5,19.57,201.0,38.15,581,1042.0
00009_23-08-2025-20.22,IRYO,461,S-109,2025,8,5,20.37,172.0,26.51,461,875.0
00020_23-08-2025-20.27,AVE,414,S-103,2025,8,5,20.45,201.0,10.0,414,875.0
00005_23-08-2025-21.02,OUIGO,509,S-108,2025,8,5,21.03,172.0,12.56,509,509.0
00021_24-08-2025-06.27,AVLO,581,S-106,2025,8,6,6.45,178.0,50.9,581,581.0
00005_24-08-2025-07.02,OUIGO,509,S-108,2025,8,6,7.03,172.0,39.3,509,923.0
00006_24-08-2025-07.27,AVE,414,S-103,2025,8,6,7.45,199.0,45.7,414,923.0
00009_24-08-2025-08.07,IRYO,461,S-109,2025,8,6,8.12,172.0,64.72,461,875.0
00007_24-08-2025-08.27,AVE,414,S-103,2025,8,6,8.45,172.0,96.74,414,875.0
00009_24-08-2025-09.22,IRYO,461,S-109,2025,8,6,9.37,172.0,30.1,461,875.0
00010_24-08-2025-09.27,AVE,414,S-103,2025,8,6,9.45,194.0,80.21,414,875.0
00009_24-08-2025-09.57,IRYO,461,S-109,2025,8,6,9.95,172.0,77.38,461,970.0
00011_24-08-2025-10.02,OUIGO,509,S-108,2025,8,6,10.03,182.0,62.23,509,1551.0
00012_24-08-2025-10.27,AVLO,581,S-106,2025,8,6,10.45,172.0,35.07,581,1090.0
00009_24-08-2025-11.22,IRYO,461,S-109,2025,8,6,11.37,172.0,75.41,461,1264.0
00006_24-08-2025-11.27,AVE,803,S-103,2025,8,6,11.45,199.0,133.11,241,1264.0
00009_24-08-2025-12.22,IRYO,461,S-109,2025,8,6,12.37,172.0,60.52,461,859.0
00013_24-08-2025-12.27,AVE,398,S-103,2025,8,6,12.45,197.0,81.0,398,859.0
00014_24-08-2025-13.18,AVE,339,S-100,2025,8,6,13.3,184.0,55.14,339,339.0
00009_24-08-2025-14.02,IRYO,461,S-109,2025,8,6,14.03,172.0,84.32,461,1351.0
00015_24-08-2025-14.12,OUIGO,509,S-108,2025,8,6,14.2,157.0,50.13,509,1351.0
00016_24-08-2025-14.27,AVE,381,S-103,2025,8,6,14.45,177.0,103.81,55,1812.0
00017_24-08-2025-14.42,IRYO,461,S-109,2025,8,6,14.7,179.0,83.99,257,842.0
00018_24-08-2025-15.27,AVLO,571,S-106,2025,8,6,15.45,199.0,54.56,571,571.0
00007_24-08-2025-16.27,AVE,414,S-103,2025,8,6,16.45,172.0,86.6,414,875.0
00002_24-08-2025-16.37,IRYO,461,S-109,2025,8,6,16.62,157.0,79.03,461,1289.0
00004_24-08-2025-16.57,AVE,414,S-103,2025,8,6,16.95,157.0,77.34,414,1845.0
00015_24-08-2025-17.17,OUIGO,509,S-108,2025,8,6,17.28,157.0,56.69,509,1965.0
00009_24-08-2025-17.22,IRYO,461,S-109,2025,8,6,17.37,172.0,83.38,461,1965.0
00018_24-08-2025-17.27,AVLO,581,S-106,2025,8,6,17.45,199.0,65.42,581,1551.0
